"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"       17100","      100082","      119585","ProfExe","           1","           0","           0","147.91580911","           0","          29","34.734277161","No",""
"       17100","       22162","      128989","Other","          11","           0","           0"," 367.9970935","           0","           9","40.640916113","No",""
"       17100","       53983","       73688","Other","3.5919383767","           .","           .","95.523512118","           0","           9","36.920385648","No",""
"       17100","      123463","      160487","Office","           4","           0","           0","155.30076264","           0","          21","25.704127792","No",""
" 7945.002302","28629.878243","      111291","Office","           1","           .","           2","151.10459247","           1","          23","39.487198141","No","Home Improvement"
"       17100","       74922","       91187","Mgr","           0","           0","           0","80.582655587","           0","          16","26.767768842","No",""
"6108.4518762","       59123","       94247","Office","           0","           0","           0","70.016360231","           0","          22","37.195085532","No",""
"6525.7745144","       46953","       69086","ProfExe","           6","           0","           0","165.62778833","           2","          11","29.249143602","No",""
"       17100","       43085","       68758","Other"," 5.069438525","           0","           1","103.68385576","           3","          49","  30.3535487","No",""
"13822.636645","       92853","128250.96843","Mgr","3.3407023546","           .","           .","244.72881087","           3","          41","37.492645631","No",""
"       17100","28626.124725","       69131","Other","           3","           0","           0","209.19880045","           0","           6","38.632967001","Yes",""
"12716.002597"," 27297.14865","      115838","ProfExe","12.512738458","           0","           0","247.29589655","           0","          20","25.632116425","No",""
"       17100","           .","       60781","","4.5896205737","           0","           0","101.01406133","           0","          14","27.719938143","No","Debt Consolidation"
"       17100","       27842","       74459","Other","           .","           0","           0","248.71878008","           0","          49","44.552154152","No","Home Improvement"
"       17100","      104652","      169076","Other","           .","           1","           .","270.58121434","           .","          23","38.465227693","Yes","Debt Consolidation"
"11190.243371","      117337","      131575","","          16","           0","           0","177.62943226","           0","          17","39.176432459","No",""
"       17100"," 72023.00344","      113251","Other","          18","           0","           0","289.95440059","           0","          16","24.458320606","No",""
"       17200","       51352","       64386","Mgr","          27","           0","           0"," 295.9554144","           1","          17","36.787305949","No",""
"       17200","       62514","       96633","ProfExe","          25","           1","           0","224.76435905","           1","          24","36.702340701","No","Home Improvement"
"4966.3597393","2450.1669078","59767.237028","ProfExe","           9","           0","           0","           .","           1","          16","23.345623213","No","Debt Consolidation"
"1318.6715529","       94937","      133859","Mgr","           6","           .","           .","248.15887558","           2","          42","36.790875327","No",""
" 7463.153058","        6126","36697.260513","Other","8.0975036412","           0","           1","287.26088687","           0","          23","30.098796701","No","Home Improvement"
"       17200","        7044","       57831","Sales","           0","           0","           0","330.97090434","           0","           6","37.943315139","No",""
"3068.9589796","      103519","      118074","Other","           0","           0","           0"," 102.6786125","           1","          21","41.418352854","No",""
"       17200","       89507","      121047","Other","6.8361244559","           0","           0","118.86613395","           1","           9","34.602827396","No",""
"       17200","       52011","       65800","Other","           7","           0","           1","120.32397922","           2","          48","30.556511873","No",""
"       17200","       11950","      170000","Mgr","          22","           0","           0","77.283384968","           1","          20"," 28.82169866","Yes","Home Improvement"
"       17200","       43996","       79419","Mgr","3.9211834008","           0","           0","140.97340097","           0","           9","28.662173401","Yes",""
"       17200","10681.213641","       85654","ProfExe","           7","           0","           0","163.39478871","           1","          20","28.274888868","No",""
"       17200","       50742","  19647.1939","Other","          15","           0","           0","           .","           0","           0","           .","Yes",""
"4535.5100822","       39316","       66978","","           4","           0","           0","99.985975956","           1","          10","26.437084055","No",""
"       17200","       74402","           .","ProfExe","          13","           0","           1","115.35303064","           4","          34","41.359036334","Yes",""
"       17200","35087.278812","           .","Office","          21","           0","           0","174.39613454","           1","          21","34.538925374","Yes",""
"8064.1438717","       48999","65730.042776","ProfExe","           5","           0","           0","240.52274651","           3","          31","32.841753914","No",""
"16515.546598","       35116","       60489","Other","4.8524247826","           0","           0","106.48623703","           1","          18","38.806240708","No",""
"       17200","       85977","88219.929646","ProfExe","           3","           0","           0","115.55751256","           1","          25","38.948918735","No","Home Improvement"
"       17200","       45900","       68126","Office","           4","           0","           0","111.12595174","           0","          17","34.179046884","No","Home Improvement"
"       17200","       52276","       69860","Office","           0","           0","           0","180.93148775","           0","          25","30.587966984","No",""
"1880.1168747","32413.420756","      102326","Other"," 0.485471708","           0","           3","57.166745124","           1","           9","39.991154244","No","Home Improvement"
"3812.6879175","       90567","      118761","Other","          14","           0","           0","139.34017022","           2","           9","34.784870381","No",""
"       17200","       99204","      119490","Other","3.7582534173","           0","           0","296.21148976","           1","          18","  30.3013654","No",""
"       17200","       48427","       66082","Mgr","          29","           0","           0","283.84875911","           1","          16","38.393634669","No",""
"       17200","       62840","       92946","ProfExe","           5","           0","           0","133.15948077","           0","          11","27.503540171","No","Home Improvement"
"       17200","1397.7109392","3487.0595984","Office","           1","           0","           0"," 215.6075405","           0","          15","38.318514688","No","Debt Consolidation"
"       17200","       55254","      118718","ProfExe","          15","           0","           0","276.91108293","           0","          20","26.696158705","No",""
"       17200","8994.3102285","60725.464293","Other","           .","           0","           0","249.21566716","           1","          50","43.756794085","No","Home Improvement"
"       17300","35013.609508","       66319","","           4","           0","           0","101.32557693","           2","           9","27.975935447","No",""
"       17300","29101.042877","      110440","ProfExe","          10","           0","           0","147.55332445","           2","          19","36.427218736","No",""
"       17300","       51185","58085.911359","Other","           6","           0","           1","129.83794119","           3","          49","29.311594064","No",""
"       17300","       35070","       63862","Other","14.855000078","           0","           0","125.13156939","           1","          17","37.936519649","No",""
"       17300","       79412","      114906","Mgr","0.2648583517","           0","           0"," 247.3605705","           4","          30","36.536435564","No",""
"       17300","       73000","       95000","Other","           5","           2","           1","        90.3","           6","          30","           .","Yes",""
"       17300"," 95491.24857","55619.022245","ProfExe","           4","           0","           0","90.449522446","           0","          16","35.750060441","No","Home Improvement"
"       17300","       44031","       79187","Other","           0","           .","           1","299.70523733","           1","          10","35.986669908","No",""
"       17300"," 5358.949086","       37980","Office","           2","           0","           0","219.30936478","           0","          16","37.763211014","No","Debt Consolidation"
"5125.8508368","       90768","      116052","Other","7.7906172144","           0","           0","120.24142622","           2","           9"," 35.81087795","No",""
"       17300","       65444","       91244","ProfExe","1.9147332804","           0","           0","202.04968272","           0","          19","21.573385223","No",""
"14523.904131","       65136","       83847","Office","           6","           0","           0","127.09997366","           0","          20","  24.5182717","No",""
"2879.5757192","      110614","6973.4691033","ProfExe","           6","           0","           0","85.232500724","           0","          13","31.344365522","No",""
"       17300","       73503","       91842","Other","           0","           0","           6","142.33207559","           1","          32","46.902324378","Yes",""
"       17300","       91350","32244.571984","ProfExe","           3","           0","           0","118.13306488","           0","          24","37.610845011","No","Home Improvement"
"       17300","30063.285608","       91991","Other","           0","           2","           3","114.02344238","           2","          26"," 35.90776048","No",""
"       17300","28869.407592","      124066","Office","           1","           .","           2"," 271.7823232","           0","          30","40.404506226","No",""
"       17300","       32736","       49100","ProfExe","3.6898444983","           0","           0","262.94843765","           0","          34","38.563080996","No",""
"       17300","       57358","40350.201208","Office","           0","           0","           0","194.29333919","           0","          25"," 30.53780606","No",""
"   12226.059"," 10788.78849","       64135","Office","1.8725420152","           0","           0","115.00219496","           0","          17","32.251086122","No","Home Improvement"
"       17300","15187.221074","       78889","Mgr","           4","           0","           0","133.16768546","           0","           8","28.298227056","No",""
"13040.122087","           .","       48971","Other","           .","           .","           .","345.00991859","           .","          17","32.474319466","No",""
"       17400","       77350","      101271","Other","           0","           0","           0","148.91622747","           1","          18","34.387028434","No",""
"       17400","       61035","       90434","ProfExe"," 2.998023368","           0","           0","113.63599565","           0","          12","25.357194605","No","Home Improvement"
"3405.5128695","       58941","       88470","ProfExe"," 3.150502862","           0","           0","123.25705457","           0","          12","25.557593337","No","Home Improvement"
"       17400","       62824","5521.1019117","Other","           5","           .","           .","109.48274852","           0","           7","34.818444993","No",""
"       17400","       25859","       43684","Mgr","          16","           1","           0","95.363068679","           1","          17","27.107619574","No",""
"12244.849091","       24687","       37391","Office","           2","           0","           0","217.74427464","           0","          16","38.251392033","No","Debt Consolidation"
"6698.4005029","       43110","       73614","Mgr","           1","           0","           0","114.28918244","           1","           8","26.379108017","No",""
"       17400","       11147","68364.855783","Mgr","          23","           0","           0","73.467517761","           1","          19","29.531664151","No","Home Improvement"
"       17400","       42876","24713.470869","Mgr","10.856379365","           0","           0","281.57815248","           1","          16","38.027521678","No",""
"       17400","38233.952877","       61256","Other","           7","           0","           0","132.01922665","           3","          48","30.186567466","No",""
"       17400","       54161","       75500","Office","           4","           0","           0","23.333333333","           5","          11","           .","Yes",""
"7778.0082408","       44479","       78121","Mgr","           1","           0","           0"," 117.3235888","           0","           9","27.133989435","No",""
"       17400","       97072","8974.3602212","Mgr","           0","           0","           0","204.16561629","           0","          19","40.507964774","No",""
"       17400","       96590","39998.893765","Other","           0","           6","           0","178.65958941","           2","          46","41.117887486","Yes",""
"       17400","      113890","      135146","","10.603798067","           0","           0","174.10145958","           1","          17","  37.6335491","No",""
"15997.398411","       49765","       66782","Mgr","          27","           0","           0","272.59048247","           1","          16","39.383064504","No",""
"       17400","       25844","       83229","Other","           .","           0","           0","247.76164585","           0","          50","43.701331235","No","Home Improvement"
"       17400","      123579","60037.990693","Office"," 1.812935627","           0","           0"," 146.3520808","           0","          20","26.603511505","No",""
"       17400","144113.39691","      202989","ProfExe","          10","           0","           0","276.06634632","           0","          37","24.356593557","No",""
"       17400","       55575","       78661","Other","          17","           1","           0","198.98960053","           1","          20","38.991431366","No",""
"       17400","      102228","      115898","ProfExe","           0","           0","           0","144.19816755","           0","          30","35.114150348","No",""
"       17400","       56111","67358.913225","Office","           2","           .","           2","154.85552388","           1","          24","38.695083557","No","Home Improvement"
"       17400","       64163","41685.801656","ProfExe","          12","           0","           2","172.71116574","           0","          13","27.979694402","No","Home Improvement"
"       17400","48918.711109","      113658","Other","           0","           0","           2","212.12914517","           2","          25","35.106719635","Yes",""
"       17500","       92986","101965.40179","Other","          13","           0","           0","116.96135784","           2","           8","36.251385732","No",""
"       17500","       99853","      163401","Mgr","           0","           0","           0","208.46227619","           1","          18"," 37.82861717","No",""
"       17500","       17889","       94453","Other","          19","           0","           0"," 244.3562274","           2","          41","35.744770886","No",""
"       17500","      101354","      117209","ProfExe","0.1906483491","           0","           0","136.15822253","           0","          30","36.851723302","No",""
"3780.3100661","      133243","55343.284256","Mgr","           .","           0","           0","217.03704869","           0","          18","37.462991964","No",""
"4711.3149635","       76100","       98500","Other","           5","          10","           1","59.833333333","           5","          16","           .","Yes",""
"       17500","       49968","       68025","Office","1.3645381803","           0","           0","126.07945262","           0","          18"," 34.10902705","No","Home Improvement"
"       17500","66695.337488","37962.748342","Office","           1","           0","           0","160.45470053","           3","          19","32.276809318","No",""
"       17500","      153839","      194027","Other","5.6348489363","           0","           0","           .","           1","          15","29.113651196","No",""
"  10558.2681","       51102","       69532","Other","           5","           0","           0","108.31608023","           2","          49","31.495945715","No",""
"       17500","76056.778868","      138550","Office","2.0096036471","           .","           .","115.07594761","           3","          16","32.176380263","No",""
"       17500","13187.023296","2184.3079776","Other","           1","           1","           0","163.06666667","           3","          25","           .","Yes",""
"       17500","       56647","       78000","ProfExe","          11","           3","           2","        92.3","           7","          29","           .","Yes",""
"       17500","16514.902806","      133015","Office","          19","           1","           1","       177.5","           5","          21","           .","No",""
"       17500","       46636","       72908","Other","3.8429210316","           0","           0","110.23090719","           3","          15","41.512292086","No",""
"       17500","32187.170316","      113564","Other","          19","           0","           0","265.18462525","           1","          17","27.029438967","Yes",""
"       17500"," 26765.17222","      108948","ProfExe","0.0767449048","           0","           0","125.10948564","           1","          25","37.103025992","No","Home Improvement"
"14712.147077","       61524","6727.4149068","ProfExe","           3","           0","           0","115.80866085","           1","          13","25.401570002","No","Home Improvement"
"       17500","37496.380086","      116000","ProfExe","         0.5","           0","           0","188.73333333","           3","          26","           .","Yes",""
"       17500","       87294","54277.882297","Other","          15","           0","           0","147.09858349","           2","           8","34.467940003","Yes",""
"       17500","      103562","      130613","Other","           1","           0","           0","288.00847827","           0","          47","39.358357532","No",""
"       17500","      102858","      138977","Office","           2","           .","           .","100.28121919","           2","          15","31.669319454","No",""
"       17500","       23288","67081.497405","ProfExe","           8","           0","           0","145.12073677","           0","          20","29.675382217","No",""
"7807.9241729","       39057","16006.665841","ProfExe","           6","           0","           0","239.20163009","           1","          35","39.301070716","No",""
"       17600","       53707","       80407","Other","          17","           1","           0","185.97822083","           0","          21","36.494053926","Yes",""
"13722.920239","           .","       96188","Other","           .","           0","           0","181.29504647","           0","           9","30.879317294","No","Debt Consolidation"
"       17600","       56090","51181.108391","Other","           1","           0","           2","46.875135751","           1","          10","39.081826438","No","Home Improvement"
"       17600","       62996","       86817","ProfExe","3.1025282569","           0","           1","152.78264779","           0","          14","29.203654576","No","Home Improvement"
"       17600","       73354","       96526","Other","           0","           0","           0","147.13452582","           1","          18","33.052493205","Yes",""
"       17600","       72232","98783.440512","Other","           1","           0","           0","143.96715312","           0","          18","36.309962492","No",""
"       17600","       79122","       96116","Other","           1","           0","           0","152.44371441","           1","          18","35.589662601","No",""
"       17600","9823.5571676"," 28534.50108","Other","2.2594127344","           2","           1"," 85.04333493","           6","          30","47.840295122","Yes",""
"       17600","       44571","       66088","Office","           2","           0","           0","126.09038158","           0","          17","30.871901786","No","Home Improvement"
"       17600","           .","       45119","Other","           .","           .","           .","354.73591921","           .","          17","34.495046658","No",""
"       17600","       29201","       41396","Mgr","          19","           0","           0"," 89.20252735","           1","          16"," 23.93494584","Yes",""
"       17600","       67285","       90816","Other","           1","           1","           2","104.59286688","           2","          25","35.592253541","No",""
"       17600","       64857","       82449","Other","           1","           0","           0","312.88247401","           3","          15","43.478862555","No",""
"       17600","       59347","       68667","Office","           0","           0","           0","185.27496096","           0","          25","30.052323948","No",""
"12845.317712","       71983","       97939","Office","           1","           0","           0","144.36621588","           3","          19","29.808589765","No",""
"174.98756432","      106381","121845.80437","Other","           0","           0","           0","294.07325413","           0","          47","38.581658717","No",""
"       17600","21219.298826","      101183","ProfExe","4.9696967718","           0","           0"," 230.7167135","           1","          23","39.139756562","No","Home Improvement"
"       17600","       71366","       87862","Office","           5","           0","           0","116.79668509","           0","          20","23.400137117","No",""
"       17600","       39063"," 20586.00547","Other","0.7418134453","           0","           0","107.94381754","           1","          17","38.919210327","No",""
"       17600","       48487","       65665","Other","           6","           0","           0","100.17400375","           2","          15","43.769684913","No",""
"       17600","           .","       66000","","           7","           0","           0","111.78570044","           0","          14","27.090894722","No","Debt Consolidation"
" 8470.623138","       88661","35940.218452","Other","          13","           0","           0","152.75401017","           1","           7","36.766273628","No",""
"       17600","       61093","       97551","Office","           0","           0","           0","75.060829426","           0","          22","35.562993202","Yes",""
"15877.723476","       10847","       94611","Other","          14","           0","           1","271.39666705","           0","          22","27.283395304","No","Home Improvement"
"10231.363888","       17480","       41055","Office","           1","           0","           0"," 196.1319389","           0","          15","37.923659517","No","Debt Consolidation"
"       17700","       64964","       88856","Office","1.2902097783","           0","           0","114.66761831","           0","          19","21.933006318","No",""
"       17700","      111612","      128416","","          14","           0","           0","169.73348753","           0","          17","39.770628448","No",""
"       17700","46805.141791","      116668","Other","          20","           0","           0","283.04094598","           0","          16","25.225910201","No",""
"       17700","       50886","      106673","Other","           2","           0","           2","57.090659606","           1","          10"," 40.85911311","No","Home Improvement"
"       17700","       60260","       90196","ProfExe","          11","           0","           1","177.85484553","           0","          14"," 29.60717111","No","Home Improvement"
"       17700","       36253"," 813.5421401","ProfExe","           3","           0","           0","267.78350875","           1","          34","37.934570083","No",""
"       17700","           .","       56402","Office","           3","           0","           0"," 91.04574898","           2","           8","38.685506283","Yes",""
"       17700","      107395"," 15111.75972","ProfExe","4.4086457567","           0","           0","96.157561735","           0","          13","27.592277381","No",""
"       17700","23662.803455","       96588","ProfExe","           7","           0","           0"," 83.59853183","           0","          16","33.626585668","No","Home Improvement"
"       17700","       98476","98650.653262","Office","           2","           .","           .","110.73572859","           3","          16","32.221024839","No",""
"       17700","       85150","26810.443786","ProfExe","          11","           0","           0"," 148.0652591","           2","          19","38.962872064","No",""
"       17700","       58016","       76416","Office","           4","           0","           0","28.011491753","           5","          10","41.463373328","Yes",""
"       17700","1172.9787691","       71698","ProfExe","           3","           0","           0","244.51806442","           3","          32","30.403203826","No",""
"       17700","           .","       55796","Office","0.8885173243","           0","           0","85.183412567","           2","           8"," 40.20948611","No",""
"       17700","37232.799665","34280.740342","Office","           0","           0","           0","70.225870315","           0","          23","36.023276773","No",""
"       17700","       72911","89010.578145","Mgr","0.9055483359","           0","           0"," 82.39838379","           0","          17","25.329250867","No",""
"       17700","       82302","      111228","ProfExe","           4","           0","           0"," 118.4559036","           0","          25","37.160561204","No","Home Improvement"
"17477.978382","45890.427009","       85864","Other","           2","           0","           0","303.83765082","           3","          15","40.246312084","No",""
"       17800","       38770","       64357","Other","          17","           0","           0"," 282.9357846","           0","          21"," 27.97949547","No",""
"17474.787661","       39686","       67246","","3.3182348024","           0","           0","114.18355498","           1","          10","27.575809699","No",""
"2394.8548292","       83080","      108348","ProfExe","           1","           0","           0"," 132.6098608","           0","          25","36.459087678","No","Home Improvement"
"       17800","           .","       95639","Other","           .","           0","           0","179.84935161","           1","           9","33.142257222","No","Debt Consolidation"
"2865.6612695","      107736","      113100","Other","           1","           0","           0","135.12322489","           2","          20","38.937112238","No",""
"       17800","       56956","4966.7433575","Office","           0","           0","           0","187.18332939","           0","          24","31.817471916","No",""
"       17800","       60611","9040.9211646","Office","          29","           0","           0","208.46653704","           0","          21","30.813240588","No",""
"2359.3704019","       58942","       91483","ProfExe","           5","           0","           0","123.73667435","           0","          13","28.155959991","No","Home Improvement"
"       17800","       68889","       85642","Other","           0","           2","           2","105.76796088","           2","          25","34.629922009","No",""
" 12401.28558","7012.9206115","      163702","Other","           .","           1","           .","256.85447121","           .","          24","36.354036449","No","Debt Consolidation"
"       17800","       51689","51236.460604","ProfExe","4.1951798891","           0","           0","270.04499102","           0","          19","27.467001805","No",""
"       17800","      137169","89923.148403","Mgr","          12","           0","           0","241.37530714","           0","          21","28.846448119","No",""
"8885.8204949","       13839","      171378","Mgr","          23","           0","           0","86.702624803","           2","          21","31.359609533","No","Home Improvement"
"       17800","       13660","      173360","Mgr","9.9359367829","           0","           0","78.838898801","           2","          21","30.062792323","No","Home Improvement"
"12877.125385","        8642","25853.763016","Other","          13","           0","           0","265.02210303","           0","          22","26.480792368","No","Home Improvement"
"       17800","7116.9155931","5800.6115148","Other","           9","           0","           0","121.87970265","           0","          10","19.142116568","No","Home Improvement"
"       17800","       54003","      116434","ProfExe","          18","           0","           0","268.71530396","           0","          19","24.251971765","No",""
"13450.177975","       69306","48737.963805","ProfExe","           7","           0","           0","85.850829978","           0","          15","32.294216902","No","Home Improvement"
"       17800","       56432","108943.23759","ProfExe","7.7607300634","           0","           0","238.16689863","           0","          27","20.079334384","No",""
"       17800","       44326","       79651","ProfExe","           4","           0","           0"," 246.7969491","           3","          32","32.509012068","No",""
"       17900","       70046","      135917","Self","           1","           1","           2","138.01100827","           0","          16","38.289202295","Yes",""
"       17900","       37265"," 35001.24019","ProfExe","0.6406618173","           0","           0","259.96383104","           0","          34","39.831500564","No",""
"       17900","       62697","       89848","Office","           7","           0","           0","113.05889691","           0","          19","24.072191356","No",""
"       17900","       72501","       94488","Office","           1","           0","           0","162.38956192","           3","          19","29.961189014","No",""
"       17900","       97335","      167384","Other","           .","           0","           .","250.48710842","           .","          24"," 39.15632328","No","Debt Consolidation"
"       17900","       63559","       81536","ProfExe"," 7.994212016","           0","           3","176.87076849","           0","          13","26.189767088","No","Home Improvement"
"8819.4780449","       66823","       91680","Mgr","           0","           0","           0"," 89.43649279","           0","          18","27.710657289","No",""
"8429.5930797","       38233","       63578","","           6","           1","           0","  79.1215828","           2","           9","26.518830695","No",""
"       17900","       70444","       95860","Office","           7","           .","           .","95.684254766","           0","          11","38.142822739","No","Home Improvement"
"       17900","91155.402437","      135822","ProfExe","           6","           0","           1","        90.3","           6","           5","           .","Yes","Home Improvement"
"       17900","      102054","      143103","Office","           5","           .","           .","125.85853903","           2","          16","32.847435051","No",""
"       17900","22785.290705","      111507","Office","           1","           .","           2","123.02256355","           1","          23","39.491487113","No","Home Improvement"
"       17900","       51080","21812.564159","Mgr"," 6.910441386","           0","           0","117.08978536","           0","          31","42.373232999","Yes","Home Improvement"
"       17900","       46342","       68029","Mgr","2.4834313516","           1","           0","279.00708055","           1","          17"," 36.07297543","No",""
"       17900","12092.493669","      130756","Other","           2","           0","           1","288.65558416","           1","          47","41.946375198","No",""
"  6993.53291","6992.0147357","       98623","Mgr","           1","           0","           0","83.861641243","           0","          17","26.405666645","No",""
"15032.675797","           .","       31953","Other","7.8052333639","           0","           1","74.429307591","           1","           2","29.975603348","Yes","Home Improvement"
"       18000","2189.1783039","       98898","Office","          10","           0","           0","206.96666667","           2","          13","           .","No",""
"       18000","       49255","       61752","Other","           8","           0","           0","122.06196718","           3","          49","30.033722382","Yes",""
"       18000","52877.561454","43392.881441","Other","           3","           0","           0","307.25070127","           2","          15","41.439390666","No",""
"       18000","       97523","      130166","Mgr","           5","           .","           .","247.97282353","           3","          42","40.591687385","No",""
"       18000","       63508","       94991","Office"," 0.722017641","           0","           0","155.88472429","           0","          25"," 23.58566428","No",""
"12391.837774","39407.133582","34122.987436","ProfExe","          22","           0","           0","237.10163194","           0","          24"," 36.33819671","No","Home Improvement"
"       18000","           .","51748.975643","Other","           .","           .","           .","340.46080102","           .","          17","30.575650029","No",""
"       18000","       72152","      102671","ProfExe","           7","           0","           0","84.639348205","           0","          16","32.886875225","No","Home Improvement"
"10026.025243","       88509","      112933","ProfExe","           4","           0","           0","150.80236935","           1","          21","23.200941214","No",""
"       18000","       84824","      115146","Other","6.5044350547","           0","           0","293.98043579","           0","          16","27.097523474","No",""
"       18000","5562.5258731","       50750","ProfExe","          16","           0","           0","       180.6","           1","          20","           .","No",""
"       18000","27114.763214","13273.144067","","           5","           0","           0","102.59467389","           2","           9","26.353753375","No",""
" 13699.12764","54826.813929","      172500","Office","2.9182792981","           0","           0","219.16666667","           4","          24","           .","No",""
"       18000","       23000","23665.003245","Other","         0.2","           .","           .","312.53333333","           .","          25","           .","No",""
"1764.2403896","        7051","       66200","Office","           .","           0","           0","250.56666667","           0","          22","           .","No",""
"       18000","       88000","18742.237571","Mgr","0.5554344927","           0","           0","179.56666667","           2","          26","           .","No",""
"       18000","33031.810774","      195000","ProfExe","          13","           0","           0","       202.9","           0","          22","           .","No","Home Improvement"
"       18000","       94554","      119000","Mgr","           1","           0","           1","308.46666667","           1","          20","           .","No","Home Improvement"
"       18000","12608.838986","      120600","Office","          25","           0","           0","272.93333333","           3","          17","           .","No",""
"       18000","42112.048055","27249.538379","ProfExe","          10","           0","           0","       190.8","           1","          42","           .","No",""
"10372.078008","48079.990387"," 2731.915722","","           4","           0","           0","108.53333333","           0","          16","           .","No",""
"       18000","       62000","      160800","ProfExe","          15","           0","           0","129.83333333","           1","          11","           .","Yes","Home Improvement"
"5382.0210348","       12900","       21500","Office","           5","           3","           0","109.56666667","           0","          33","           .","Yes","Home Improvement"
"       18000","       57988","2206.2485549","Other","12.334237924","           0","           0","165.33333333","           2","          14","           .","Yes",""
"       18000","       99401","      140000","Other","         8.9","           2","           0","       150.1","           3","          20","           .","No",""
"       18000","       39005","       60000","Other","          10","           2","           0","112.63333333","           5","           5","           .","Yes",""
"14306.361807","40590.285975","       69000","Other","           6","           3","           2","110.63333333","           2","          24","           .","Yes",""
"10579.852237","2634.2713094","       79959","Other","           1","           .","           1"," 290.2806482","           0","           9"," 37.16369797","No",""
"       18000","       55169","      114786","Office","           2","           .","           2","120.15410625","           0","          24","37.547732856","No","Home Improvement"
"       18000","      100822","      118817","ProfExe","           0","           0","           0","126.42643974","           0","          30","37.877411067","No",""
"       18000","       48724","       72654","Other","           7","           0","           0","62.088605958","           0","           4","31.570298921","Yes",""
"       18000","      161413","      196860","Other","           7","           0","           0","           .","           2","          16","30.778166837","Yes",""
"       18000","61487.409014"," 49010.98279","Mgr","0.0309995669","           0","           0","178.66176401","           1","          26","33.336960792","No",""
"       18000","       74162","       89823","Other","           0","           2","           1","121.76146583","           1","          26","34.025207507","No",""
"       18000","89934.752296","      147140","Other","           5","           0","           0","122.73333333","           2","          13","           .","Yes",""
"  3730.86562","       50409","27649.455846","ProfExe","           9","           0","           0","191.28207894","           0","          42","39.483023972","No",""
"       18000","       54196","       71412","ProfExe","          10","           0","           0","189.87427039","           1","          42","37.352105103","No",""
"7309.3114352","       41814","       62845","Other","7.7906981911","           0","           0","244.88185992","           0","          14","23.537045228","Yes","Home Improvement"
"1153.7700869","           .","       97026","Other","           .","           0","           0","182.59781573","           1","           9","30.675510367","Yes","Debt Consolidation"
"       18000","43045.307548","      176314","Office","           6","           0","           0","218.01938613","           3","          23"," 40.15214366","No",""
"17285.222106","       81916","      104048","Other","           0","           0","           0"," 154.4259959","           0","          18","33.678025773","No",""
"8289.2247964","7719.5306703","      183630","Mgr","9.9179421365","           0","           0"," 256.2054726","           0","          21","27.384116512","No",""
"13847.308813","       53524","60570.286125","Other","           0","           0","           3"," 52.94238739","           1","           9","40.616797274","No","Home Improvement"
"1209.9457081","       46145","       72200","ProfExe","          11","           0","           0","178.19207766","           0","          42","40.574022482","No",""
"       18100","       23590","      215548","Mgr","5.1056152513","           7","           2"," 136.5300202","          10","          41","33.272297524","No",""
"11560.134578","22671.629179","96784.039872","ProfExe","          19","           0","           0","247.54527102","           0","          27","21.469271809","No",""
"       18100","       71814","       89941","Other","          10","           0","           0","83.167810785","           3","          11","32.285405494","No",""
"       18100","       62783","       86066","Other","           0","           0","           0","293.35858684","           2","          15","43.617714297","No",""
"       18100","       89454","      119019","Other","8.1497205259","           0","           0","127.24619628","           1","           8","37.525272691","No",""
"       18100","      112832","      182418","Office","           8","           0","           0","230.07213106","           3","          23","40.298698909","No",""
"       18100","       95322","      119643","Mgr","           2","           0","           0","313.60338664","           1","          20","42.119285302","No","Home Improvement"
"       18100","       22203","46425.640309","Other","           8","           0","           0","356.90906747","           1","          10","40.874382077","No",""
"       18100","20750.149474","54074.326818","Other","          10","           0","           0","73.746710533","           3","          12","31.571018889","Yes",""
"       18100","       27186","       77694","Other","           .","           0","           0"," 249.4133616","           0","          50","43.727930478","No","Home Improvement"
"       18100","25166.354552","       39723","Mgr","12.860029047","           0","           0","111.53221405","           1","          16","24.449452808","No",""
"17261.505084","       23928","       55734","ProfExe","          17","           0","           0","175.89535449","           0","          19","37.945522273","No",""
"       18100","       32554","       92419","ProfExe","3.0019920445","           0","           0","164.90961318","           1","          20","29.016609979","No",""
"       18100","       18611","      171194","Self","           5","           0","           0","313.03794532","           0","          26","27.199154012","No","Home Improvement"
"       18200","       50250","26275.156965","Mgr","          10","           2","           0","75.066666667","           3","          28","           .","No",""
"       18200","       93702","138953.77963","ProfExe","           4","           0","           1","96.177793274","           0","          16","34.709935978","No","Home Improvement"
"10608.233887","       16386","      170310","Mgr","          23","           0","           0","73.007277303","           2","          20","29.804601445","No","Home Improvement"
"       18200","       67809","       89339","Sales","           0","           3","           0","102.46098622","           2","          19","38.345340781","Yes",""
"       18200","       13925","       94898","Other","          22","           0","           0","223.90191801","           2","          41","35.998225405","No",""
"       18200","       34593","       56658","Other","          15","           0","           0","126.04800979","           1","          18","36.926634786","No",""
"       18200","       49653","101636.18267","ProfExe","          20","           0","           0","231.54972268","           0","          27","20.415931614","No",""
"       18200","71980.213216","      136877","Mgr","          15","           0","           0","168.95996818","           2","          26","36.056437467","No",""
"       18200","       55406","       78682","Other","           .","           0","           0","122.71770946","           0","          39","33.693831299","Yes",""
"       18200","        4447","       21510","Other","           .","           0","           0","          67","           2","          19","           .","No",""
