"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"7482.8801603","       94363","      128434","Mgr","           4","           .","           .","241.73612588","           2","          42","39.221891679","No",""
"       15800","       41661","       80457","Mgr","           3","           0","           1","137.31750781","           0","           8","27.434094849","No",""
"       15800","           .","43953.825897","Office","11.105776182","           0","           0","335.15468819","           0","          16","12.706937983","No",""
"6118.0650242","9603.3346473","       43790","Mgr","7.5084433442","           0","           0","108.41393655","           0","          11","22.826892443","No",""
"       15800","16374.365036","       64847","Other","           .","           0","           0","120.73801298","           2","          18","36.834457555","Yes","Home Improvement"
"       15800","       46716","45400.801527","Other","           3","           0","           0","191.32373689","           0","          13","28.053604481","No",""
"1015.7091343","52942.401755","           .","Other","5.0150424349","           0","           3","82.443985587","           1","          14","32.327262456","No","Debt Consolidation"
"14901.676217","       74575","       95815","Other","           7","           2","           0","69.581348102","           0","          21","24.108726876","No",""
"5184.5817998","       95120","      114674","Office","3.8736540432","           0","           1","278.89205929","           0","          34","28.232296781","No",""
" 15519.25536","       46731","35609.770335","ProfExe"," 6.948300485","           0","           0","192.14423547","           0","          22","40.361769906","Yes",""
"12381.388322","       96854","72246.234624","Mgr","           1","           0","           0","212.66600461","           0","          19","40.213384582","No",""
"       15900","       65827","       97935","Office","0.7748255072","           0","           0","160.41695863","           4","          20"," 32.60020273","No",""
"14168.440217","       52012","98418.816905","Other","           0","           0","           2"," 50.53156169","           1","          10","40.392256543","No","Home Improvement"
"       15900","48967.876956","4709.2787608","Other","           0","           .","           1","285.38692871","           0","          10","36.050382369","No",""
"4380.1053968","39928.947885","      105352","Other","           0","           0","           2","54.437325617","           0","           9","40.270607618","No","Home Improvement"
"       15900","4955.8588415","      113888","Office","0.5301454107","           0","           0","140.51005382","           0","          21","36.318788182","No","Home Improvement"
"       15900","12134.638017","3959.5693662","Other","           6","           1","           0","101.82614234","           1","          16","38.877808385","No",""
"       15900","47231.107027","       96393","Other","1.8645779294","           2","           0","84.205779001","           1","          21","22.113193096","No",""
"15582.568665","55958.945155","14172.300282","ProfExe","           0","           0","           0","125.83407016","           0","          30","37.993775785","No",""
"       15900","777.26644812","19568.885085","ProfExe","4.5665076713","           0","           0","250.92750292","           1","          16","22.175263227","No",""
"       15900","      101412","118152.54897","Other","2.0425524949","           0","           0","299.95309804","           2","          18","  30.1768704","No",""
"4862.1734047","       97478","      120514","Office","0.4630005478","           .","           3","264.26091644","           1","          29","41.840275239","No",""
"       15900","       48563","       64679","ProfExe","           4","           0","           0","156.10138093","           2","          12","27.808547086","No",""
"2271.7713614","13404.396397","20981.615108","ProfExe","0.7142253652","           0","           0","146.82789245","           1","          12","30.289129835","No",""
"14757.434232","       69548","       89775","Other","0.8993189781","           0","           0","230.67308026","           2","          25","30.108317431","No",""
"11597.622791","       43830","15651.591051","Other","         4.6","           1","           0","148.13333333","           1","          27","           .","Yes",""
"6836.1282572","27833.544428","70691.186856","ProfExe","14.858539521","           0","           3","183.63333333","           0","          37","           .","Yes",""
"       15900","      107336","101029.69745","Other","           1","           0","           0","123.46551939","           2","          21"," 37.99240801","No",""
"14104.161673","30877.623149","19058.755163","","          17","           0","           0","179.13400863","           0","          17","39.192025867","No",""
"2703.4417754","30715.005764","           .","Other","2.9652817133","           0","           0","235.62740226","           0","          23","20.723375647","No","Home Improvement"
"11935.489132","       68304","       92271","Other","0.0768796187","           1","           2","113.22840343","           2","          25","32.881846931","No",""
"14870.171296","       68079","33271.390186","Other","           .","           0","           0","304.24475509","           0","          19","30.422003881","No","Home Improvement"
" 2604.870761","54974.311383","69128.375072","Office","          10","           .","           .","111.43725111","           0","          11","36.954969611","Yes","Home Improvement"
"       15900","       88000","      109500","ProfExe","           7","           0","           0","         138","           2","          21","           .","Yes",""
"       15900","       58518","       82095","ProfExe","7.0961380317","           0","           2","177.24777998","           0","          14","28.818793116","No","Home Improvement"
"858.36943204","71064.047487","      114267","ProfExe","           8","           0","           0","205.21832935","           2","          36","41.230512181","No",""
"       15900","       19639","      171350","Self","           8","           0","           0","311.31036041","           0","          26","26.876729861","No","Home Improvement"
"9421.8774178","87422.869587","      118359","Other","          13","           0","           0","125.55199939","           1","           8"," 37.78182264","No",""
"5596.4654959","       16744","       52234","ProfExe","           3","           0","           0","288.41594954","           0","          16","17.452227433","No",""
"       16000","51956.848182","2502.4016842","Office","           0","           0","           0","190.39640686","           0","          24","31.737034291","No",""
"       16000","           .","       51792","Other","           .","           .","           .","340.68496842","           .","          17","30.611518791","No",""
"12177.333286","       71861","       95315","ProfExe","          24","           0","           0","241.41251498","           1","          23","35.474773102","No","Home Improvement"
" 2132.651032","       32918","       52482","ProfExe","           3","           0","           0","259.57102068","           0","          34","40.347343998","No",""
" 9910.830629","22527.233834","      103255","Other","           6","           3","           0","72.864590397","           1","          21","24.935229965","No",""
"       16000","       20648","      167020","Self","1.4407896676","           0","           0","315.46656561","           0","          26","25.912976009","No","Home Improvement"
"1108.9967494"," 27966.38593","39481.069109","Other","           0","           0","           0"," 129.3745132","           0","          22","39.827217203","Yes",""
"       16000","      133193","151021.21177","Mgr","           .","           0","           0","223.33852108","           0","          18","37.301517501","No",""
"1832.6977872","       88093","98196.481744","ProfExe","2.2233449482","           0","           0","207.20285047","           1","          36","42.573079502","No",""
"       16000","2137.2662308","       60000","Other","          11","           0","           0","51.033333333","           0","           9","           .","No","Home Improvement"
"       16000","18224.858858","       54000","Other","5.5731227573","           0","           0","       110.6","           1","          18","           .","No",""
"7498.2997065","      101000"," 105790.7491","ProfExe","         7.5","           0","           0","       102.5","           0","          14","           .","No",""
"       16000","23708.517183","       89200","Other","         1.9","           0","           0","176.53333333","           1","          31","           .","No",""
"1049.5805298","14458.592905"," 64370.18602","ProfExe","           5","           0","           0","       102.5","           0","          17","           .","No","Home Improvement"
"       16000","29202.583674","59628.765305","Office","         3.5","           0","           0","       123.8","           0","          18","           .","No","Home Improvement"
"       16000","16856.392377","       57822","Other","          17","           0","           0","276.96666667","           0","          22","           .","No",""
"6683.4397124","       96000","67353.192563","Other","           .","           1","           .","260.76666667","           .","          24","           .","No","Debt Consolidation"
"11494.202805","       65000","43113.213464","Mgr","         0.2","           0","           0","85.233333333","           0","          17","           .","No",""
"2169.8872606","       16300","73479.017253","Other","          10","           0","           0","366.26666667","           1","          10","           .","No",""
"15639.735274","       69322","      106189","ProfExe","0.9382930989","           1","           1","       238.4","           0","          31","           .","Yes","Home Improvement"
"4811.5220763","       83200","           .","ProfExe","         0.6","           0","           0","318.56666667","           9","          27","           .","Yes",""
"11812.979987","       88238","      117500","Other","           4","           0","           3","176.46666667","           5","          34","           .","Yes",""
"       16000","       50000","51512.737469","ProfExe","         2.5","           0","           0","       189.7","           0","          22","           .","No",""
"       16000","16016.528567","       87400","Office","10.022107064","           .","           3","145.86666667","           3","          18","           .","Yes",""
"       16000","56127.123554","       90908","Other","           .","           0","           0","295.11525035","           0","          20","29.014876509","No","Home Improvement"
"       16000","           .","3166.5951343","Other","          13","           .","           ."," 84.93118132","           1","           9","33.720783378","No",""
"       16000","       98338","      115759","Other","4.5896205737","           0","           0","296.07626178","           1","          19","30.062735712","No",""
"       16000","       84505","      108652","Office","          30","           .","           1","332.38573601","           2","          48"," 33.74218195","No",""
"       16000"," 25741.72987","       84124","Other","1.4676323214","           0","           0","81.596128837","           3","          12","32.948898967","No",""
"       16000","       52546","       63837","Other","           7","           0","           1","122.19632494","           2","          49","30.143261328","No",""
"12593.911117","       77067","36983.366471","Other","           5","           0","           0"," 207.4133904","           3","          18","41.058989067","No",""
"10850.636897","           .","       46140","Other","           .","           .","           .","344.58012601","           .","          16","31.640812778","No",""
"       16000","24608.889992","3756.1865596","Office","           .","           0","           0","162.77120092","           0","          26","43.583882525","No","Home Improvement"
"       16000","4827.9478896","       87698","Office","           1","           0","           0","156.42811549","           0","          24","23.570800835","No",""
"3508.3839165","      140979","      181166","Mgr","3.7275864769","           0","           0","236.70711828","           0","          21","27.841339881","No",""
"       16000","       57944","40715.538183","ProfExe","           2","           0","           0","135.60607791","           0","          12","25.725793664","No","Home Improvement"
"       16000","11758.573588","       85627","Office","           5","           0","           0","117.35703247","           0","          20","21.445341417","No",""
"       16000","60747.622756","84057.677355","Other"," 0.488294604","           2","           1","99.519217551","           1","          25"," 33.20696963","No",""
"5497.1389796","       69861","       87086","Other","3.3466559408","           0","           0","205.32804581","           2","          18","43.436334345","No",""
"       16100"," 3021.819471","       77400","Office","           3","           2","           2","214.06037616","           1","          51"," 44.21676389","Yes",""
" 12626.21055","60752.314447","33326.755905","Other","           5","           2","           0","76.077935453","           0","          20","24.187933859","No",""
"       16100","       94089","      159427","ProfExe","1.6603262451","           0","           0","101.96046007","           0","          16","35.994979529","No","Home Improvement"
"3326.7847218","           .","       30695","Other","          11","           0","           1","64.335741119","           2","           2","29.233014839","Yes","Home Improvement"
"       16100","       63798","65250.235101","Other","           .","           0","           0","298.21073119","           0","          19","30.961645128","No","Home Improvement"
"3618.4847863","       59734","       93756","Office","          31","           0","           0","210.15893736","           0","          21","32.596219565","No",""
"7548.4137404","       99844","98449.940089","Other","          11","           0","           0","  169.983556","           0","          27","33.523278536","No",""
"15459.319781","      107758","      124610","ProfExe","           0","           0","           0","129.17889813","           0","          29","  34.2115674","No",""
"9186.4685605","37127.508977","       64430","Office","           3","           0","           0","117.07375316","           0","          17","33.824716398","No","Home Improvement"
"       16100","       63152","       85097","Office"," 3.715780116","           0","           0","102.40089779","           1","          20","24.175532914","No",""
"       16100","54756.288016","13294.606054","ProfExe","           0","           0","           0","269.34262868","           1","          21","39.799112283","No",""
"432.96257771","       33209","       52000","Other","1.7733432175","           0","           0","        91.3","           1","          15","           .","Yes",""
"11991.930833","       61712","       82649","Other","8.6030343215","           0","           0","94.645123603","           0","           9","27.548831204","Yes",""
"       16100","      105719","87203.761218","Other","           1","           0","           0","117.87361206","           2","          20","38.763699701","No",""
"       16100","41775.342553","       79384","Other","0.2073627362","           .","           1"," 297.4825046","           1","           9","36.736113667","No",""
"1305.7413323","3331.5871421","       57862","Other","          17","           0","           0","282.00628942","           0","          21","30.708487401","No",""
"       16100","       54715","       71673","Office","           1","           0","           0","186.21582869","           0","          25","29.670506363","No",""
"5317.9726287","36326.543856","       65523","Office","0.6436075618","           0","           0","110.21989337","           0","          17","31.001523706","No","Home Improvement"
"       16100","           .","16956.771929","Other","3.5126132604","           .","           .","85.951530438","           2","           8","33.496046557","No",""
"       16100","       26276","      168105","Self"," 0.715006518","           0","           0","336.19846451","           0","          26","25.991819945","No","Home Improvement"
"       16100"," 25085.20631","       72749","Other","           8","           0","           0","90.325950674","           2","          15","43.897730329","Yes",""
"       16100","       72942","       99544","Other","4.3518698981","           2","           0","54.945678873","           1","          20","23.282933392","Yes",""
"4372.2065042","       81145","       92943","ProfExe","           8","           1","           2","343.49891676","           .","          41","37.557976627","No",""
"14889.849815","66419.935423","32584.450405","Office","           3","           0","           0","165.45712458","           0","          25","24.920119989","No",""
"       16200","       43794","       69458","Office","           2","           0","           0","140.50291634","           0","          18","31.109528667","No","Home Improvement"
"128.07066176","24516.963297","       37433","ProfExe","          21","           1","           0","207.15954753","           2","          16","32.718088027","Yes",""
"14525.941895","10940.978047","      137950","Office","1.3219627632","           .","           .","112.28309435","           2","          15","32.761337964","No",""
"       16200","14900.933071","22638.942463","Office","           2","           0","           0","177.85421954","           0","          25"," 22.21960047","No",""
"       16200","       49552","       82523","Mgr","0.6657978542","           0","           0"," 131.7057154","           1","           8","28.172032888","No",""
"821.29085344","       68873","45276.126277","ProfExe","          23","           0","           0","220.96515227","           0","          23","36.259337335","No","Home Improvement"
"8422.5453878","       87248","      116407","Other","          20","           0","           0"," 270.0076812","           1","          16","24.543268816","Yes",""
"12924.835944","       49780","      109050","Office","0.9239296713","           .","           2","128.28852927","           0","          23"," 39.57681143","No","Home Improvement"
"       16200","           .","       95280","Other","           .","           0","           0","194.46001619","           1","          10","33.123728177","No","Debt Consolidation"
"       16200","       70703","       87682","Other","          10","           0","           0","87.211328556","           3","          10","31.379268837","No",""
"14943.870218"," 41396.33937","       94394","Office","0.5634165241","           0","           0","167.42934703","           0","          25","23.691156853","Yes",""
"13901.744088","58973.420314","28593.128819","Mgr","          17","           0","           5","129.78013164","           9","          19","45.554415483","Yes",""
"       16200","       53600","       73500","Other","1.5776636203","           .","           .","104.73333333","           1","           8","           .","No",""
"       16200","       95465","86003.352322","Other","6.2484146651","           0","           0","298.46443532","           2","          19","32.622560102","No",""
"3694.8420835","       71530","       88569","Mgr","          14","           0","           0","           .","           0","           1","35.886710153","Yes",""
"12604.317012"," 64467.39121","96754.458648","Mgr","           5","           .","           .","251.16089383","           3","          42","36.692167907","No",""
"14260.396217","       22956","35337.615352","Mgr","          16","           0","           0","114.75901917","           1","          17","24.090882167","No",""
"       16200","7960.7975171","      131940","Sales","           5","           0","           0","202.38516993","           2","          40","23.977112224","Yes",""
"10396.134571","12692.140891","145226.72513","Mgr","6.4815720853","           7","           3","141.02742652","          10","          41"," 32.36849777","Yes",""
"3867.3658838","84029.613026","      113030","Other","          20","           0","           0","284.15976669","           0","          17"," 26.65016531","No",""
"       16200","3943.1187627","      117705","Other","           0","           0","           0","125.24258861","           2","          21","38.810661707","No",""
"       16200","       76211","39022.490099","Other","           0","           0","           0","141.04682436","           1","          18","33.334411917","No",""
"       16200","68306.893899","      131208","ProfExe","12.242000943","           0","           0","308.53202717","           0","          19"," 29.60368375","No",""
"7343.2365387","       34984","       46382","Other","4.9171316465","           0","           0","175.14431949","           3","          20","39.740928127","Yes",""
"       16200","       46115","       61917","Other","           2","           0","           0","259.36069753","           0","          47","43.717499442","Yes","Home Improvement"
"942.86718063","       31800","       63000","Other","          12","           1","           5","       124.9","           1","          14","           .","Yes",""
"5815.2965114","       22352","      165315","Self","           9","           0","           0"," 304.3346951","           0","          27"," 27.56242667","No","Home Improvement"
"       89900","       48811","       88934","Other","2.4545492406","           0","           0","219.60100218","           0","          16","34.571519125","No",""
"       16300","5152.1203856"," 14495.24963","Other","          14","           0","           1","257.91592191","           0","          22"," 28.13047878","No","Home Improvement"
"       16300","       79087","36336.321566","Sales","          23","           0","           0","256.25308431","           0","          45","36.987085694","Yes",""
"       16300","53324.897636","      101243","Office","10.705584903","           .","           0","337.34230408","           2","          49","35.412870351","Yes",""
"       16300","68189.744471","77760.329753","Other","           2","           0","           0","193.13589022","           0","          30","31.413585832","No",""
"       16300"," 31925.87121","101506.92297","Other","0.4030200804","           0","           0","277.99294556","           0","          46","41.949854504","No",""
"       16300","       96431","      161284","Other","           .","           0","           ."," 256.3719323","           .","          23"," 39.07781351","No","Debt Consolidation"
"9587.3270891","       67524","       85577","Other","6.5144740038","           0","           0","75.434327987","           3","          11","31.761828777","Yes",""
"       16300","       43500","       69875","ProfExe","0.6211833961","           0","           0","245.53333333","           3","          32","           .","No",""
"       16300","11735.612372","       65000","Other","           2","           0","           0","199.83333333","           0","           7","           .","Yes",""
"       16300","       56075","       88870","ProfExe","          11","           0","           0","           .","           1","          16","24.689293685","No","Debt Consolidation"
"       16300","55635.162779","40352.077341","Other","           .","           0","           0","284.51430538","           0","          20","27.898802748","No","Home Improvement"
"       16300","21480.342023","14514.249465","Other","           9","           0","           0","81.274155797","           2","           9","40.372556541","No",""
"16148.245002","24831.463162","74263.219268","ProfExe","2.1537439833","           0","           0","246.75466611","           1","          12","36.409094498","No","Home Improvement"
"       16300","18266.140669","       78914","Other","           .","           0","           0","250.72554619","           0","          49","40.722196346","No","Home Improvement"
"7413.9907799"," 92916.63291"," 104684.7812","Other","3.2217211403","           0","           0","317.50797383","           1","          18","31.914238011","No",""
"       16300","       34297","       42629","Other","           9","           0","           0","80.489238338","           2","          11","30.284772591","Yes","Home Improvement"
"       16300","       66038","59479.249178","Office","           1","           0","           0"," 162.0654119","           3","          19"," 32.75346067","No",""
"       16400","       50941","       78801","ProfExe","3.0228643655","           0","           0","266.04079897","           2","          32","32.904357011","No",""
"10985.833271","34774.331456","11005.738962","Other","0.0922947033","           0","           0","202.49044482","           3","          19","42.420345308","No",""
"       16400","       62786","       79154","","           7","           .","           .","           .","           .","           .","24.838940068","No",""
"       16400","       21857","12627.586125","ProfExe","           7","           0","           0","201.93333333","           0","          14","           .","No","Home Improvement"
"13379.931077","       71264","       94726","Other","0.5489887188","           0","           0"," 177.2573424","           1","          31","35.034481355","No",""
"       16400","42767.934188","94116.445694","","13.574232905","           0","           0","182.99738116","           0","          17","40.850886838","No",""
"6395.7950627","1661.9684716","      124048","","           .","           .","           .","           .","           .","           .","35.810769362","No","Debt Consolidation"
"1265.4218983","       54818","59243.687298","Office","1.2361443984","           2","           3","208.08886428","           1","          50"," 41.95642972","Yes",""
"       16400","21865.867189","      164133","ProfExe","9.9958390985","           0","           0"," 238.4610031","           0","          27","22.206846015","No",""
"16171.428057","       73466"," 30917.36718","Other","           4","           0","           0","198.82742376","           3","          19","41.523497409","No",""
"       16400","24614.621183","82022.155022","Other","           .","           0","           0","298.14655172","           0","          20","29.153372016","No","Home Improvement"
"       16400"," 42857.42121","41874.429698","ProfExe","           8","           0","           2","358.05066023","           .","          42","39.060627308","No",""
"12297.436508","54649.709065","       76854","Office","0.4958768075","           0","           0"," 172.2000922","           0","          25","31.819622172","Yes",""
"12787.266587","3541.2837846","       72500","Other","           .","           0","           1","       127.3","           1","          39","           .","Yes",""
"       16400","       81700","53658.169304","ProfExe","9.3738255693","           0","           0","155.26666667","           3","          19","           .","No",""
"       16400","       62018","23742.614574","ProfExe","           9","           0","           0"," 202.3225002","           0","          19"," 20.38046421","No",""
"       16400","           .","3605.0105382","Other","           .","           .","           .","338.11080678","           .","          17","33.491836085","No",""
"15716.266086","      107669","51080.013985","Other","           0","           0","           0","136.81211951","           1","          21","39.699961675","No",""
"       16400","       47428","       76483","ProfExe","0.5167369603","           0","           0","232.31554471","           3","          31","33.106835776","Yes",""
" 197.7596554","       58664","29070.378937","Office","          27","           0","           0","211.44110206","           0","          21","34.256364885","No",""
"       16400","28694.841436","       86144","Office","           2","           0","           0","126.17015231","           1","          20","23.698007625","No",""
"       16400","       89858","      105796","Office","          29","           .","           1","340.71167514","           2","          49","36.003915936","No",""
"10006.878475","51881.640248","      122281","ProfExe","           0","           0","           0","123.13398762","           0","          30","34.936673908","No",""
"11282.079032","41517.703864","       85424","ProfExe","          10","           0","           1","173.53321041","           0","          14","26.931994858","No","Home Improvement"
"       16400","63074.889054","      116097","","           .","           .","           .","           .","           .","           .","35.598950764","No","Debt Consolidation"
"3762.3912924","89026.644479"," 121075.6377","ProfExe","4.4279764194","           0","           0","95.366348366","           0","          14","31.275182524","No",""
"       16400","29203.402019","      100078","Office","           .","           0","           0","176.69874119","           1","          25","43.027470528","No","Home Improvement"
"5972.9507477","40328.494531","       72618","Other","           6","           0","           0","101.49536566","           2","          15","41.457025199","No",""
"6225.4923893","2115.9573987","      112677","Office","           2","           .","           2"," 138.0960861","           1","          23","37.253333224","No","Home Improvement"
"       16500","       47636","       59586","Other","7.3294905607","           0","           0","284.06554203","           0","          21","29.969006333","No",""
"       16500","       52028","30679.538178","Other","           7","           0","           0","105.53037606","           4","          18","41.344845835","Yes",""
" 4663.730326","38028.643022","       65748","Other","           7","           0","           0","99.193552575","           3","          14","41.415631251","No",""
"851.11436008","           .","       88454","Office","          30","           0","           0","320.42145028","           0","          16","14.097940896","No",""
"       16500","54569.008198","           .","Office","5.6905414856","           0","           1","217.78684139","           0","          19","           .","Yes",""
"       16500","       64992","       97348","Office","2.0643356452","           .","           .","123.66882077","           0","          11","36.107923552","No","Home Improvement"
"       16500","       97010","      128101","Mgr","           9","           .","           .","250.68186198","           2","          41","36.933331164","No",""
"       16500","38651.790635","       98658","Other","           5","           3","           0","77.992816106","           0","          21","23.120073801","No",""
"       16500","       92900","      116000","Mgr","          10","           1","           .","83.166666667","           1","          27","           .","Yes",""
"       16500","       64081","      100796","ProfExe","          22","           0","           1","243.94168588","           1","          24","38.327816354","No","Home Improvement"
"       16500","       23169","590.49104446","ProfExe","  6.88045082","           0","           0","208.07694321","           2","          15","34.430575154","No",""
"12607.396911","       48833","       68872","Other","0.5644224745","           0","           0","60.390652294","           0","          12","22.459624387","Yes",""
"1868.6834245","105369.57268","80261.608472","Mgr"," 4.639830367","           0","           1"," 169.7373629","           1","          31","   36.178122","Yes",""
"       16500","           .","       42894","Other","           1","           0","           0","331.42686954","           0","           8","26.895804457","Yes","Home Improvement"
"       16500","       67619","       93500","ProfExe","           8","           0","           0","82.166666667","           0","          16","           .","No","Home Improvement"
"3911.1996258","45218.134741","55001.272622","Other","0.6101026994","           0","           0","308.43333333","           3","          16","           .","No",""
"       16500"," 4062.458341","93890.889793","ProfExe","          10","           0","           0","262.73333333","           1","          38","           .","No",""
"11154.740609","67527.316646","      110000","Mgr","          18","           0","           0","       242.5","           5","          31","           .","No",""
"       16500","24980.381363","12850.996202","Other","          26","           0","           3","109.56666667","           5","          35","           .","Yes",""
" 4018.563112","       50000","           .","Mgr","0.6224964967","           0","           0","120.73333333","           3","          11","           .","Yes",""
"       16500","       67000","      109500","Mgr","1.9638177957","           4","           0","       217.1","           2","          24","           .","Yes",""
"       16500","111037.28581","      167611","Office","           5","           0","           0","136.12243475","           1","          21","26.404528407","No",""
"       16500","       51758","      138693","Other","1.9634592878","           0","           0","283.06984094","           5","          43","39.716770715","No",""
"       16500","34529.551353","      158296","ProfExe","2.6908481227","           0","           0","218.53926573","           0","          27","22.484791751","No",""
"       16500","       43223","       46925","Other","          10","           0","           0","178.00238341","           4","          20","40.206333768","Yes",""
"       16500","       44946","8175.7844526","Other","9.6145034696","           0","           0","247.27840785","           0","          14","24.357949543","No","Home Improvement"
"       16500","       48674","       73720","ProfExe","          17","           0","           0","186.47307149","           0","          23"," 38.37360781","No",""
"9340.1179425","        8795","122933.71064","Mgr","2.3119218481","           0","           0","76.066666667","           2","          21","           .","No","Home Improvement"
"       16500","9843.4788854","80901.907568","Office","           0","           0","           0","139.83124654","           3","          20","31.814429354","No",""
"       16500","72498.588835","      144461","Office","           1","           .","           .","136.72448949","           2","          15","34.107888816","No",""
"       16500","2959.4599112","       66966","ProfExe","           3","           0","           0","206.23838916","           3","          17"," 35.00637947","No","Home Improvement"
"       16500","       94920","52342.168763","Other","2.3597886876","           0","           0","295.28552348","           2","          18","32.171631931","No",""
"       16500","           .","14389.282382","Other","          11","           .","           ."," 102.1303682","           2","           8","31.566885272","No",""
"8236.8560767","       45441","       76145","Mgr","           4","           0","           0","124.03338316","           1","           8","28.173450676","No",""
"       16500"," 9875.322175","22913.134216","Other","           9","           0","           0","118.30137184","           0","           9","17.747783551","No","Home Improvement"
"       16600","        9626","28345.840027","Other","          14","           0","           0","263.76624665","           0","          23","28.674701982","No","Home Improvement"
"1372.2043026","11463.966726","49797.272144","","           .","           .","           .","           .","           .","           .","34.118615358","No","Debt Consolidation"
"       16600","       95860","      123546","Office","           0","           .","           2","252.75748794","           1","          29","40.608567483","Yes",""
"       16600","       81275","55023.089989","ProfExe","0.2948527482","           0","           0","289.37613799","           1","          20","38.475240991","No",""
"1943.5346602","       57094","36841.737757","ProfExe","           9","           0","           0","           .","           0","          15","24.023048237","No","Debt Consolidation"
"       16600","       97749","      164103","Other","           .","           1","           ."," 263.8467774","           .","          23","37.386854286","No","Debt Consolidation"
"       16600","      102543","      119493","Office"," 2.565955844","           0","           0","276.69318517","           0","          33","29.284071859","No",""
"10918.566301","17910.341766","27271.083528","Other","           6","           .","           .","106.51293172","           0","           7","36.763752672","No",""
"       16600","35842.941294","       68563","Office","           2","           1","           0","119.50076473","           0","          18","33.073048345","No","Home Improvement"
"5525.8410038","       74784"," 9263.990909","Mgr","0.5312538457","           0","           0"," 90.05044751","           0","          17","25.708393802","No",""
"       16600","       42259","           .","Other","         1.5","           1","           3","209.96666667","           0","          20","           .","Yes",""
"       16600","           .","       50732","Office","           0","           0","           0","96.362894746","           2","           9","42.399139279","Yes",""
"       16600","           .","       56631","Office","1.1108346503","           0","           0","98.760223233","           1","           8","39.799527401","No",""
"       16600","34317.721478","42244.262548","Office","4.7255263057","           0","           0","114.64013288","           1","          20","22.323142605","No",""
"2888.2587688","       74681","       95471","Other","           6","           0","           0","187.65351043","           4","          19","40.453753155","No",""
"       16600","       28694"," 17882.68555","ProfExe","17.692535714","           0","           1","206.71765119","           2","          16"," 30.63902291","No",""
"14785.268098","           .","30323.016802","Other","           .","           .","           .","  351.725503","           .","          15","31.534288917","No",""
"       16600","       69644","9590.9163633","Office","           0","           0","           0","149.09522704","           4","          19","29.725746822","No",""
"1819.3760187","       71096","60346.985935","ProfExe","3.5163014631","           0","           0","246.95963628","           1","          12","37.099532605","Yes","Home Improvement"
"15143.597599","       62933","       91790","Other","1.6796285807","           0","           0","185.37246242","           0","          31"," 35.25727149","No",""
"       16700","50626.304645","      107919","ProfExe","          10","           0","           0","260.15854779","           0","          11","36.824339033","No","Home Improvement"
"10021.584858","       62933","       95498","Office","           0","           0","           1","161.66099425","           0","          25"," 24.26256802","No",""
"       16700","           .","       29387","Other","11.048738249","           .","           .","80.820591457","           2","           8","33.364491337","No",""
"       16700","      102687","92175.963151","ProfExe","           7","           0","           0","97.763511856","           0","          14"," 31.10800492","No",""
"       16700","       86076"," 87497.95553","ProfExe","          12","           0","           0","295.95433961","           0","          18","28.447992405","Yes",""
"       16700","       31135"," 41635.19805","Other","8.3799117526","           0","           0","105.13327106","           0","          18","39.122996804","No",""
"11656.276032","12276.374745","       61446","","5.8183051412","           0","           0","96.454705906","           1","           9","28.452980859","No",""
"       16700","42532.431579","      112463","Office","           1","           .","           3","134.92571376","           1","          23","37.033954387","No","Home Improvement"
"  9301.92342","13368.713669","       76704","Other","           2","           .","           2"," 271.6519477","           0","          10","37.630057159","No",""
"       16700","       11059","28714.293152","Other","9.1131669609","           0","           1","262.61033998","           0","          23","29.884757742","No","Home Improvement"
"13267.855327","       59207","80351.363217","Other","1.1571434211","           0","           0","309.49638798","           3","          15"," 43.48806641","Yes",""
"13515.775228","       77083","78800.426433","Other","8.8767222552","           0","           0","170.81237285","           .","          10","37.226430597","Yes",""
"8122.5440463","       67238","       96535","Office","           7","           .","           .","103.47260819","           0","          10","39.349650518","Yes","Home Improvement"
"       16700","           .","13001.326831","Office","0.8634076937","           0","           0","73.428942397","           1","           9","40.829128728","No",""
"10852.220255","       29404","       45209","ProfExe","2.8548724404","           0","           1","195.55232961","           2","          16","31.058084364","Yes",""
"7681.3460579","       12830","15041.461253","ProfExe","2.5386932485","           0","           0","301.14852231","           0","          15","18.251480864","No",""
"       16700","       53423","       85685","ProfExe","           5","           0","           0","109.42942826","           0","          12","28.160611312","No","Home Improvement"
"       16700","715.34146514","       93277","Other","10.822368044","           0","           0","269.96268873","           0","          23","29.875928067","No","Home Improvement"
"15628.248945","41990.544134","      136568","Other","           0","           0","           0","273.72507278","           0","          47","40.041684652","Yes",""
"       16800","49221.031587","2931.3805943","Other","           3","           0","           0","294.99970155","           2","          16","40.625052691","No",""
"       16800","       76852","       90429","Other","           6","           0","           0","183.84300457","           3","          18","42.297091696","No",""
"5023.2196325","32847.760481","       65000","Sales","3.3599379022","           2","           1","77.033333333","           6","          43","           .","Yes",""
"426.18116272","21294.290886","       88231","ProfExe","           8","           0","           0","122.46327196","           0","          12","55.962022219","Yes",""
"       16800","       56979","42582.552291","ProfExe","          10","           0","           2","178.92995639","           1","          12","27.816420302","No","Home Improvement"
"       16800","       69284","           .","Office","18.136085223","           0","           0","190.69331375","           1","          20","35.894025859","Yes",""
"       16800","       50050","82418.224463","Other","0.2014700529","           0","           0","272.49983533","           5","          43","40.033378243","No",""
