"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"6374.1337215","49829.639871","62397.667582","ProfExe","7.7187220132","           1","           2","347.96666667","           .","          42","           .","No",""
"8110.6726877","       59530","16906.220655","Other","           0","           0","           0","108.01914173","           3","          10","37.846648093","No",""
"       13800","           .","12329.243034","Mgr","0.1997665764","           .","           .","169.00541019","           .","           9","21.532897095","No","Home Improvement"
"       13800","       73688","50383.120262","Office","           9","           0","           0","221.22314273","           2","          28","41.482142965","No",""
"10278.181418","89969.092896","48090.299722","Mgr","1.0985080987","           0","           2","159.25249684","           0","          26","42.305239736","Yes","Home Improvement"
"       13800","51106.598494","16194.936071","ProfExe","           9","           0","           0","183.10936064","           0","          19","22.643395545","Yes",""
"6476.9500865","67692.426523","97260.096554","Other","           5","           0","           0","73.075238088","           1","          14","  34.2526057","No",""
"1364.8355982","       77130","79161.146612","ProfExe","          15","           0","           0","296.33333333","           0","          19","           .","No",""
"       13800","       35807","21282.941876","Other","0.3863523916","           0","           0","91.266666667","           1","          17","           .","Yes",""
"       13800","114.16169786","19520.873915","Other","           .","           0","           0","108.79023328","           2","          19","40.990703819","No",""
"       13800","       31974","30187.252457","Other","           7","           0","           0","76.933122961","           1","          12","30.422429425","No","Home Improvement"
"11081.629737","       85805","78684.572407","ProfExe","          15","           0","           0","303.68822972","           0","          18","27.869079212","Yes",""
"6067.4119539","6181.0918714","14896.797146","Office","20.483024731","           0","           0","259.10302278","           0","          19","29.479662342","No","Home Improvement"
"10413.899587","           .","       43082","Other","           0","           0","           0","316.03624437","           0","           9","26.166013822","No","Home Improvement"
"       13800","20699.689663","26444.605422","Office","4.3883237161","           0","           0","105.66623421","           0","          17","20.333155595","No",""
"1063.7670627","       85969","21069.426671","ProfExe","           0","           0","           0","68.583689736","           0","          19","36.839422636","Yes","Home Improvement"
"7546.8507963","14329.610105","9235.3574306","Mgr"," 18.63989366","           0","           0","230.45755435","          10","          24","33.383314175","No",""
"       13800","       65178","65175.748555","Office","3.3930163288","           0","           3","       111.6","           1","          23","           .","Yes",""
"8302.2869274","      152441","181546.97758","ProfExe","5.0170166888","           .","           0","217.24212905","           3","          25","40.827344633","Yes",""
"       13800","       78645","      130104","ProfExe"," 3.514418775","           0","           0","295.72131731","           0","          19","29.966602425","No",""
"       13800","       67762"," 33686.31968","Sales","           8","           0","           0","135.94862249","           0","          35","27.194107012","No",""
"       13800","       97778","      116814","Other","1.4718319529","           1","           3","120.78139621","           1","          22"," 23.20471329","Yes",""
"       13800","           .","       44092","Mgr","1.3311493915","           .","           .","173.87586768","           .","          10","20.682377402","No","Home Improvement"
"       13900","31320.593084","       74350","","         8.5","           .","           .","           .","           .","           .","           .","Yes",""
"3834.9941211","       77699","38534.115378","Other","10.547267648","           0","           2","134.63357916","           0","          36","39.196149463","Yes",""
"27.580793913","           .","           .","Other","           4","           0","           2","209.47991026","           0","          15","35.774891787","Yes","Home Improvement"
"       13900","1504.2063558","64985.315351","Other","1.4203139871","           0","           0","239.08369595","           0","          14","19.626149514","No",""
"4401.7583898"," 23618.88391","       88028","Office","          13","           0","           0"," 111.8099755","           0","          24","39.008508115","No",""
"7277.3525964"," 32464.11167","123345.57242","ProfExe","7.2381549921","           0","           0","142.03790337","           5","          21","34.122753508","No","Home Improvement"
"2380.7078935","       41641","19855.989926","Other","           .","           0","           0","83.062468192","           0","          15","42.403634209","No",""
"11748.703861","30852.337587","       59348","Other","13.345519053","           2","           1","176.53032737","           0","          39","24.393714522","Yes","Home Improvement"
"       13900"," 19015.13225","36224.319254","Other","           .","           0","           0","284.49690358","           0","          19","31.164149986","No","Home Improvement"
"       13900","       62968","21684.984229","Office"," 2.893696533","           0","           0","239.77323213","           3","          37","42.236189141","No",""
"3717.5422463","15809.582792","       94518","ProfExe","1.4760835848","           0","           0","182.40075506","           0","          19","21.296075321","No",""
"       13900","      155486","129867.39614","ProfExe","1.5174923551","           .","           1","192.48231602","           4","          26","41.176711827","No",""
"       13900","       80960","      100730","Other","           0","           0","           0","153.08755553","           0","          22","40.195306935","No",""
"6841.8101297","42788.564715","       80000","Office","3.7501192602","           0","           0","       120.7","           1","          20","           .","Yes",""
"4936.1789018","52698.979952","      105065","ProfExe","           0","           0","           0","71.550477459","           0","          19"," 34.75170874","No","Home Improvement"
"       13900","           .","       40881","Other","           0","           0","           0"," 297.9070847","           1","           8","25.940710954","No","Home Improvement"
"5435.7567774","       84427","13927.147297","ProfExe","6.3146857053","           0","           2","180.18742244","           0","          27","33.351870253","No","Home Improvement"
"6424.5115148","65471.357912","84122.746809","ProfExe","           8","           2","           6","111.58860329","           5","          38","91.612599977","No",""
"7999.2014108","21096.899211","      117381","Office","8.1422072873","           0","           0","210.20212954","           0","          11","41.011001372","Yes",""
"7898.6012281","58611.644303","28120.791977","Other","           2","           0","           0","242.94051409","           2","          26","32.175036059","Yes",""
"13241.664404","49954.592218","       85578","Other","          13","           0","           0","90.273079432","           0","           7","41.693377223","Yes",""
"       13900","  53166.6245","50776.105312","Other"," 3.777263455","           2","           0","69.268409144","           0","          20","23.916346606","No",""
"11825.801052","      127259","      194233","Office","0.0358948079","           0","           1","341.64350174","           0","          16","40.107659088","No","Home Improvement"
"1336.5451982","      103030","21709.625396","Mgr","2.4838336545","           0","           0","           .","           0","           0","38.394222444","Yes",""
"       13900","           .","36776.805646","ProfExe","17.444939685","           0","           0","278.30142446","           1","           7","43.313200229","Yes",""
"9379.3451147","       85358","7179.1040026","Other","           0","           0","           0","145.79410614","           0","          22","40.114411439","No",""
"1120.8770849","       88746","71121.394863","Mgr","           9","           0","           0","234.94895108","           0","          25","30.951437369","No","Home Improvement"
"       13900","       77007","42139.258175","ProfExe","1.1093725232","           2","           0","183.60866723","           0","          30","26.431314522","No",""
"11760.914569","       50415","58482.520205","Other","          10","           0","           0","235.68096702","           0","          17","33.770037533","No",""
"11704.960219","24408.275608","       63601","ProfExe","           5","           0","           0","153.73539865","           1","          12","29.964687389","No",""
"8945.2335724","       63831","11253.388405","","           9","           .","           .","           .","           .","           .","24.371050483","No",""
"       13900","           .","12711.028136","Other","          12","           .","           ."," 95.94866523","           1","           9","34.166345197","No",""
"       13900","       47741","55276.877913","Other","           2","           0","           0","254.25961308","           0","          21","28.885618182","No",""
"10822.352411","4913.8668574","       69878","ProfExe","1.3915097645","           0","           0","259.81328323","           1","          16","23.735216156","No",""
"2177.2438391","       99652","34993.004344","Office","15.448342636","           1","           0","255.96142794","           0","          16","35.453810357","No","Debt Consolidation"
"11869.480889","6568.9319238","33734.143705","Other","           0","           0","           0","186.99935879","           2","          12"," 25.81001106","Yes",""
" 11111.35312","           .","11368.926035","Other","           .","           0","           0","342.06666667","           2","          14","           .","Yes","Home Improvement"
"410.94787065","           .","           .","","           .","           .","           .","           .","           .","           .","25.689710943","No","Debt Consolidation"
"8939.2809956"," 53989.00225","      114379","Other","1.7669698139","           0","           0","169.44834174","           0","          27","34.130768601","No",""
"6499.6761365","       37019","12623.080419","Other","           .","           0","           0","69.823553128","           0","          15","41.637058771","Yes",""
"2100.3975375","           .","       58407","","           8","           0","           0","107.53333333","           0","          15","           .","No","Debt Consolidation"
"3010.6532681","249.36417813","      101615","ProfExe","4.9307467835","           0","           0","116.33768431","           0","          26","28.296734839","No","Home Improvement"
"11829.288992","       67881","40218.861535","","           .","           .","           .","           .","           .","           .","           .","Yes",""
"12000.327985","           .","       42500","Other","           .","           .","           .","           .","           .","           .","           .","Yes",""
"       14000"," 39022.06525","       88500","Office","1.5946959586","           .","           .","107.36666667","           0","          11","           .","No","Home Improvement"
"       14000","       27872","28156.897973","Other","          10","           0","           0","       115.6","           1","          10","           .","No","Home Improvement"
"12758.627699","39489.622137","13326.712834","Other","           7","           0","           1","117.66666667","           3","          49","           .","Yes",""
"10631.875135","55315.304314","19135.158809","Mgr","3.5460434424","           .","           .","       248.6","           3","          42","           .","No",""
"9609.6226785","       32000","19695.546078","ProfExe","2.2166013598","           0","           0","255.66666667","           1","          35","           .","No",""
"5425.9914604","       42000","36459.360922","Mgr"," 4.182474135","           1","           0","281.06666667","           1","          17","           .","No",""
"8786.4746856","44649.930736","       78000","ProfExe","3.2910529085","           0","           0","174.43333333","           0","          20","           .","Yes","Debt Consolidation"
"       14000","58543.863687","           .","Other","          23","           0","           3","109.56666667","           1","          15","           .","Yes","Debt Consolidation"
"4485.2605455","      139000","      159000","Mgr","          13","           0","           1","171.43333333","           1","          32","           .","Yes",""
"9483.6030675"," 33268.61342","           .","Other"," 5.085688124","           1","           0","188.66666667","           4","          17","           .","Yes","Home Improvement"
"5053.9266155","       46400","           .","Other","          18","           0","           1","145.06666667","           1","          14","           .","No",""
"       14000","667.14057127","61159.829371","Office","0.1128478284","           3","           3","205.96666667","           2","          51","           .","Yes",""
"       14000","24239.774397","       64338","Other","           0","           0","           0","204.40944332","           1","          12","28.364798507","No",""
"8609.1807711","       59736"," 68305.29487","ProfExe","           7","           0","           0","200.15536564","           1","          19","20.116982025","No",""
"1186.4656104","50317.598242","76982.840771","ProfExe","0.7743017491","           0","           0","257.22632505","           1","          12","33.903063818","Yes","Home Improvement"
"2983.6296006","       50890"," 56687.88649","Other","3.6061142812","           0","           1","135.76848539","           2","          49","29.448045527","No",""
"       14000","30230.148437"," 15624.29151","Other","           6","           0","           0","211.10255212","           2","          18","42.254580037","No",""
"6376.8875936","       43173","37641.211849","ProfExe","1.7184914959","           0","           0","215.98589471","           3","          18","37.148691731","No","Home Improvement"
"7006.4039226","           .","           .","Other","6.4518212883","           0","           7","184.61319091","           0","          12","18.194280421","Yes","Home Improvement"
"8392.2263077","58926.753746","141200.32416","ProfExe","          13","           0","           0","105.77172611","           4","          21","37.458280401","No","Home Improvement"
"5324.1650353","       79345","      135554","ProfExe","1.7003020349","           0","           0","301.56399129","           0","          19"," 29.17813328","No",""
"       14100","31899.418995","23195.122542","Other","           8","           0","           0","110.20635054","           1","          10","19.187914011","No","Home Improvement"
"       14100","23698.340968","1425.5528476","ProfExe","           6","           0","           0","130.34246718","           4","           8","34.792831648","Yes","Home Improvement"
"       14100","       59402","       91057","ProfExe","4.0516226348","           0","           0","194.63461729","           0","          20","22.023264648","No",""
"       14100","8177.8167193","       68577","Other"," 4.013088705","           0","           0","237.68227828","           0","          17","33.089017513","No",""
"2880.2988062","35724.109049","53575.997368","Other","           0","           0","           0","           0","          12","           8","           .","Yes",""
"9457.4611537","       51723","428.21255309","ProfExe","          21","           0","           0","199.53304804","           0","          15","25.092147219","No",""
"       14100","       81894","       98285","Mgr","           6","           0","           0"," 151.4710746","           1","          26","42.282137884","No",""
"4011.8224426","       86730","4796.4984458","ProfExe","0.6720335682","           0","           2"," 134.3555745","           0","          34"," 31.98051047","No",""
"       14100","74310.187918","95619.469447","Other","6.3852976423","           0","           0","134.99325176","           4","          24","29.778946076","No","Home Improvement"
"4212.6581082","28159.808718","42929.335976","Mgr","1.8959874063","           0","           0","276.54991315","           1","          16","36.599391114","No",""
"       14100"," 21174.79068","       80037","","           8","           .","           .","           .","           .","           .","27.735204056","No",""
"       14100","59399.256563","       84979","Mgr","           1","           0","           0"," 174.5911708","           2","          23","50.276214936","No","Home Improvement"
"       14200","      102512","78959.160708","ProfExe","           8","           0","           0","178.33902633","           3","          32","27.541140882","No","Home Improvement"
"5566.7876208","79742.073477","88661.680925","Other","          21","           0","           0","123.66357507","           4","          23","30.635348147","No","Home Improvement"
"10347.650238","       34558","       40754","Other","           8","           0","           0","76.431213214","           2","          11","31.041183878","No","Home Improvement"
"2061.1751801","           .","4255.9039473","Other","2.8587518855","           .","           ."," 82.99126514","           2","           8","33.215104024","No",""
"3807.0647609","       94696","      121528","Office","          10","           0","           0","209.05180452","           0","          12"," 39.64882408","No",""
"       14200","13565.999127","67794.488742","ProfExe","12.590676372","           0","           0"," 196.1321341","           0","          15","23.773201872","No",""
" 8611.981938","27421.752146","31796.878657","Other"," 8.587962868","           0","           1","219.67280084","           0","          32","34.639961398","No",""
"1885.0628337","11249.378269","17769.365269","Other","           6","           0","           0","106.98389551","           2","          49","29.057908417","No",""
"5106.2620658","       73533","       88924","Mgr","          21","           0","           0","232.35332303","          10","          23","36.470707024","No",""
"9810.8951435","49780.687653","61144.672132","Other","           2","           0","           0","238.26434622","           3","          25"," 32.13676623","No",""
"       14200","7952.7898685","      122021","ProfExe","           0","           0","           0","139.98397675","           0","          20","43.797459562","Yes",""
" 9476.629511","           .","10286.139385","Other","           .","           .","           .","           .","           .","           .","24.701641997","No",""
"5313.0799788","      100664","      129166","Mgr","0.8889086847","           .","           .","255.68764844","           2","          41","38.746759787","No",""
"1885.2510819","44868.667593","       76965","","0.3132876793","           .","           .","           .","           .","           .","24.835957923","Yes",""
"1295.7907073","54956.056796","       74648","ProfExe","1.0228157737","           0","           0","137.84110526","           2","          35","40.289761298","No",""
"       14200","50756.624828","39358.665094","","0.0432214807","           0","           0","127.06000805","           1","          26","31.338764479","Yes",""
"       14200","       83231","10194.029745","ProfExe","           6","           0","           0","130.16751478","           1","          26","27.172964706","No","Home Improvement"
"5688.6465048","       52260","       73000","Mgr","         0.6","           1","           3","        62.9","           0","          17","           .","Yes",""
"1013.4194645","       43826","       70517","Other","           0","           0","           0","260.08494491","           0","          20","28.839933481","Yes",""
"       14300","38459.477532","      100000","Other"," 4.481116107","           0","           0","144.99929699","           3","          23","30.130636379","No","Home Improvement"
"       14300","       19111","       49794","Office","0.6591708714","           0","           0","262.30674029","           0","          19","30.933678393","No","Home Improvement"
"4825.9634927","       67018","       81805","Other","           1","           0","           0","253.59245092","           3","          25","30.686218746","No",""
"8308.6604233","           .","19412.025754","","           0","           0","           0","           .","           0","           0","3.9608594999","Yes","Debt Consolidation"
"1081.6041683","  61209.8826","86719.199235","","           2","           0","           0","145.10187268","           1","          26","34.429631976","No",""
"       14300","60205.803866","       89324","ProfExe","4.1521121432","           0","           0"," 205.6830398","           0","          20","20.989811835","No",""
"       14300","39325.480118","20907.616356","Mgr","           4","           0","           0","115.13688503","           0","           9","28.738343193","No",""
"       14300","42486.853719","61859.223508","Office"," 2.498684508","           .","           1","333.83333333","           2","          50","           .","No",""
"       14300"," 1437.234088","  23952.8489","Mgr","6.9202831569","           1","           0","       103.5","           1","          17","           .","No",""
"12911.190265","  13203.2349","       54000","","           0","           0","           0","320.63333333","           2","          26","           .","Yes",""
"       14300"," 4662.737999","       41835","Other","4.6828646058","           .","           0","155.14316084","           6","          28"," 40.50295999","No",""
"3051.9647657","2981.6037363","43615.304082","Office","9.3047238278","           0","           0","220.89922098","           0","          12","39.877500773","No",""
"5091.8366308","60410.681849","4761.4695186","ProfExe","           9","           0","           0","190.75304367","           1","          36","40.778142317","No",""
"       14300","           .","       41870","Other","           0","           0","           0"," 314.4683435","           0","           8","27.608918922","No","Home Improvement"
"       14300","           .","27359.386201","Other","          14","           .","           .","82.066405167","           2","           7"," 32.76978633","No",""
"11936.912792","32531.544653","      102052","Sales"," 0.757409979","           .","           2","133.37810853","           1","          17","35.716612111","No",""
"3029.9670164","36221.081192","43940.048624","","           .","           .","           .","           .","           .","           .","35.311170918","No","Debt Consolidation"
"14012.910681","       31607","       70118","ProfExe","           6","           0","           0","255.71956727","           0","          15","23.062913802","No",""
"8694.8214562","       52608","15513.918824","Other","           0","           0","           0","217.27719188","           0","           9","34.095384038","No",""
"2769.4353135","       70322","       88626","Other","0.1767157499","           0","           0","244.83986415","           2","          26","32.647541118","No",""
"6591.9163424","       89984"," 38156.54721","Mgr","           4","           0","           2","137.59782329","           0","          25","41.613325222","No","Home Improvement"
"       14400","       64500","15013.456682","Other","          10","           0","           0","        83.2","           3","          11","           .","No",""
"2965.3043627","       34291"," 10157.41051","ProfExe","           6","           0","           0","262.07916362","           1","          15","21.981066452","Yes",""
"       14400","63780.243969","20678.485619","ProfExe","          14","           0","           1","285.20006197","           1","          18","28.171651103","No",""
"2469.5643235","10875.445017","52047.801413","ProfExe","           0","           0","           0","169.34664702","           1","          34","42.791632518","No",""
"       14400","           .","6593.5986697","","           0","           0","           0","           .","           0","           0"," 2.553521964","No","Debt Consolidation"
"11782.841754","       20996","31264.852619","Mgr"," 5.941076077","           0","           0","120.95551442","           0","          10"," 21.11871262","No",""
"       14400","       32683","19516.010354","Other","          11","           0","           0","114.41203294","           0","          10"," 21.46972396","Yes","Home Improvement"
"11991.763319","45942.294114","2219.3758749","Other","1.5611728493","           0","           0"," 171.6224654","           0","          13","36.555188948","No",""
"10052.609859","       61121","35480.649267","Other","           .","           0","           0","295.79211095","           0","          20","30.303766952","No","Home Improvement"
"       14400","43352.666245","40486.118286","Mgr","1.1851086734","           0","           0"," 132.6602719","           2","          26","39.686959105","No",""
"4084.4005529","75852.775309","105284.58229","Other","15.956297236","           0","           0","121.74760077","           4","          24"," 29.30354901","No","Home Improvement"
"       14400","20472.941029","21057.164322","Other","           .","           0","           0","109.33079808","           1","          19","40.871987202","No",""
"       14400","29290.885956","33979.434005","ProfExe","1.8945554429","           0","           0","  121.298029","           1","          27","24.761899592","No","Home Improvement"
"9738.5370233","       79288","12888.695177","ProfExe","           8","           0","           1","341.50155908","           .","          41","39.435496901","Yes",""
"2343.1633729","6344.8019741","46191.121611","Other","1.2724086304","           0","           0","118.74648606","           3","          49","29.571263376","No",""
"       14400","48614.420648","      102223","ProfExe","3.0002965378","           2","           0","  176.418283","           0","          30","27.644954624","Yes",""
"8186.1772136","8714.6971885","3279.2912911","Other","           .","           0","           0"," 94.38539454","           0","          15","40.136054213","No",""
"       14400","      111914","95227.630001","ProfExe","0.4542542489","           0","           0","284.51696603","           1","          46","32.911384663","No",""
"       14400","      100487","      118911","Other","7.2326046076","           0","           0","179.34102702","           0","          27","35.852863711","Yes",""
"11425.850302","       78777","      103344","ProfExe","           5","           0","           0","104.40459654","           1","          27"," 24.35085757","No","Home Improvement"
"       14500","       52440","15147.938062","Other","           4","           0","           0","174.67690038","           0","          13","27.191720909","Yes",""
"2385.6832212","       71511","       88632","Other","6.3427932832","           0","           0","85.748149115","           2","          11","31.547811669","No",""
"       14500","25763.437999","35099.692596","Other","2.3202393061","           0","           0","178.93616767","           0","          14","27.062233476","No",""
"14373.618874","           .","26880.964801","Other","2.5184158806","           .","           .","89.856577087","           2","           9","33.474513805","No",""
"5525.7142179","27281.620586","21674.258935","Office","          24","           0","           0","163.99161436","           2","          13","41.492816338","No","Home Improvement"
"18.200302272","       35799","       51720","Other","8.6440289107","           0","           0","123.21810499","           1","           9","18.324935276","No","Home Improvement"
"       14500","51694.255263","48657.121773","Other","           1","           0","           0","233.39727318","           2","          26","31.316415415","No",""
"7207.1615389","16012.526467","       49970","Other","0.5239931455","           8","           1","220.91726199","           0","          17","47.914521113","Yes","Home Improvement"
"12919.779621","44527.265641","30794.277736","Other","1.7737197353","           0","           0","177.86666667","           .","          11","           .","Yes",""
"9907.2062289","37561.150992","       68000","Office","         0.2","           0","           0","       178.6","           0","          25","           .","No",""
"       14500","61236.734148","           .","ProfExe","6.9742006748","           0","           2","       384.5","           0","          71","           .","Yes",""
"11878.541087","      100685","121095.19744","ProfExe","           9","           0","           0","166.84639629","           2","          32","27.527227051","No","Home Improvement"
"7813.3524527"," 48652.37801","       89458","Other","           4","           0","           0","24.955529607","           1","           4","39.103725167","No",""
"       14500","46839.207333","       78444",""," 1.821089778","           .","           .","           .","           .","           .","24.539945806","No",""
"13238.446066","           .","22361.855344","Other","2.9598160176","           .","           ."," 94.36324735","           1","           8","32.605000982","No",""
"       14500","       78503","       90558","Mgr","11.165788643","           0","           0","250.45228937","          10","          24","36.876234534","No",""
"3799.0772809","       41911","46269.756828","ProfExe","0.0776101109","           0","           0","254.66452576","           0","          35","38.724679607","No",""
"12120.479748","5865.1998281","65692.486796","Other","1.9207988064","           0","           0","237.59925433","           0","          18","34.883435314","No",""
"3393.2618771","           .","       66776","","           8","           0","           0","118.97606272","           0","          14","25.963060686","No","Debt Consolidation"
"8019.4473398","       15411","       50493","Office","          24","           0","           0","259.74689056","           0","          19","30.568713386","No","Home Improvement"
"       14600","       58229","       74027","Other","           2","           0","           0","228.56035401","           0","           9","34.124242283","No",""
"12213.222129","53449.676966","48152.522316","Office","           5","           0","           0","135.84837377","           0","          19","24.684137856","No",""
"       14600","       46057","       63603","Other","           .","           0","           0","107.12103915","           2","          19","41.932036627","No",""
" 3818.588869","       59658","       80384","","5.2170240792","           .","           .","           .","           .","           .","25.192869401","No",""
"471.46681737","117902.02124","      168000","ProfExe","0.6634209979","           0","           0","146.86666667","           2","          29","           .","No",""
"       14600","97.186544806","       88000","Other","11.462192598","           0","           1","266.83333333","           0","          23","           .","No","Home Improvement"
"       14600","169907.24728","      235912","ProfExe","1.9447934404","           0","           0","236.50811644","           0","          21","30.181217161","No","Home Improvement"
"       14600"," 10849.84523","       49244","Other","3.7971904463","           0","           0","122.11663939","           1","           9"," 20.82876656","No","Home Improvement"
"3251.0055391","16427.636523","639.05548489","Office","          24","           0","           0","260.89153319","           0","          20","  28.1898371","Yes","Home Improvement"
"       14600","       76194","36850.412742","Other","  3.95183523","           0","           0","80.706197627","           1","          13","34.529550086","Yes",""
"       14600","7396.6982431","17881.764475","Office"," 0.841361897","           0","           0","126.73042833","           0","           5"," 36.46319167","Yes",""
"1487.5571187","       67997","       87000","Other"," 4.792682948","           1","           .","93.333333333","           3","          23","           .","No",""
"6745.5600301","65120.841942","      104963","Office","          30","           .","           1","344.28202028","           1","          50","33.974281202","No",""
"7910.1268539","        6871","       52457","ProfExe","0.3547397351","           0","           0","317.24400167","           0","          16","17.617908723","No",""
"2806.5095564","24006.456745","13468.601108","Office","           0","           0","           0","182.88257536","           0","          25","32.224452406","No",""
"958.17018159","       86199","50655.214408","Office","           .","           0","           0","164.29505001","           1","          25","41.546002515","No","Home Improvement"
"       14600","2467.5444162","90924.195524","","           .","           .","           .","           .","           .","           .","35.890562469","No","Debt Consolidation"
"8876.2380682","75931.039301","       95796","Other","           0","           0","           0","148.35522113","           0","          23","42.033084871","No",""
"1812.1186712","18901.681462","       89430","Other","           .","           0","           0","286.30181489","           0","          19","28.638062771","No","Home Improvement"
"       14700","48638.162125","       68591","Other","1.1241251436","           0","           0","237.83915914","           0","          18"," 31.25670012","Yes",""
"       14700","44664.725088","      125821","Mgr","           5","           .","           .","257.04754426","           2","          41","39.832079025","No",""
"       14700","       30306","       44195","Other"," 7.811979181","           0","           1","87.431226279","           2","          12","29.404935156","No","Home Improvement"
"       14700","       47177","32223.649655","ProfExe","           3","           0","           0","193.68506884","           2","          18","34.542533238","No","Home Improvement"
"       14700","19100.711567","31075.404044","Mgr","5.0008057915","           0","           0","86.641823326","           0","          17","23.397362241","No",""
"5685.4760726","37253.468652","57719.279279","Other","9.6995351574","           0","           0","169.98530778","           0","          18","35.635393849","Yes",""
"971.27434577","      148396","      162403","Mgr","2.7286395276","           0","           0"," 163.4989942","           0","          31","35.428415656","Yes",""
"10688.006199","           .","           .","","           .","           .","           .","           .","           .","           .","24.595377852","No","Debt Consolidation"
"5389.1859145","       10098","       51653","ProfExe","           3","           0","           0","  302.652472","           0","          16","18.423923816","No",""
"       14700","49325.189143","66070.071242","ProfExe","4.5246869575","           2","           0","189.56390632","           0","          30","29.417708768","No",""
"8355.9326132","       89448","66529.837834","Office","          11","           0","           0","222.81508892","           0","          12","40.524796869","Yes",""
"3946.2219476","       94672","           .","Other","          14","           0","           1","67.038031911","           0","          11","40.317434429","Yes","Debt Consolidation"
"       14700","49637.046554","68060.047943","ProfExe","6.3748030674","           0","           0","166.49606529","           3","          31","29.316710061","No","Home Improvement"
"3393.4882512","       27235","       39102","Other","5.7835560542","           0","           0","71.420815089","           2","          11","29.151698162","No","Home Improvement"
"       14700","       77565","      101320","ProfExe","5.9713466372","           0","           0","120.82737185","           0","          26"," 25.27620451","No","Home Improvement"
"9084.7125502","29903.169588","34745.822065","Other","3.6116266789","           0","           0","76.914717556","           2","          11"," 30.69643481","No","Home Improvement"
"5101.5937254","       65660","       81937","Office","1.4533635431","           0","           0","106.65751886","           1","          19","25.197806875","No",""
" 7540.018531","25643.026721","       68061","ProfExe","           5","           0","           0","245.67057762","           1","          16","23.112289816","No",""
"6567.0550654","10521.033165","69342.999657","Other","12.784445988","           0","           1","273.60251714","           0","          23"," 26.84247974","No","Home Improvement"
"       14700","       76931","53620.028533","Other","           5","           3","           0","78.687519875","           0","          21","25.430314939","No",""
" 12866.31558","       63000","30508.382274","ProfExe","1.6380909465","           0","           0","87.466666667","           0","          28","           .","Yes",""
"       14700","37943.821095","71585.153987","","           .","           .","           .","           .","           .","           .","34.478073974","No","Debt Consolidation"
"88.492202753","18991.464839","8336.8757357","ProfExe","0.2046035925","           1","           1","148.42324633","           0","          33","31.770101546","No",""
"10370.444818","26533.662682","       66260","ProfExe","           7","           0","           0","277.79408675","           0","          16","23.705359284","No",""
"6242.8852973","54394.224449","       95893","Other","1.0273353388","           2","           0","88.754574794","           0","          21","24.224695417","No",""
"9553.9477996","       90722","1471.0790355","Office","          31","           .","           0","321.40837406","           2","          50","35.240741305","No",""
"       14800","       48910","43043.917089","Other","3.9874028247","           0","           1","94.971595989","           3","          48","30.920501687","No",""
"       14800"," 58929.68346","2022.2314516","Other","          10","           0","           0","184.77721416","           0","          26","34.483990385","No",""
"       14800","       53738","       66258","Other","           7","           0","           0","240.86344144","           0","          17","34.532496085","No",""
"8144.7628324","48842.286283","19434.394271","Other","2.9714311156","           0","           0","191.17794146","           0","          13"," 36.64708052","No",""
"       14800","           .","           .","ProfExe","           0","           .","           .","           .","           .","           .","           .","Yes","Home Improvement"
"699.44090727","14609.197416","48754.372807","Other","           0","           1","           0","242.55236799","           2","          26","29.819634389","No",""
"       14800","60649.097245","       96500","Mgr","1.5939313069","           0","           4","185.43333333","           2","          14","           .","Yes","Home Improvement"
"7295.8976027","           .","  275.179512","Other","           .","           .","           .","       339.7","           .","          17","           .","No",""
"11724.692735","       49000","       98900","Other","         0.1","           0","           3","51.666666667","           1","          10","           .","No","Home Improvement"
"13625.902366","  34846.7597","19456.578874","","4.3048905275","           1","           0","107.53333333","           2","          10","           .","No",""
"4106.8527705","       86861","       93341","Office","           .","           0","           0","162.02394644","           0","          26","42.897162114","No","Home Improvement"
"       14800","31537.372591","       60679","","           6","           1","           0","126.49380515","           2","          10","28.394817363","No",""
"       14800","       30282","       61986","ProfExe","           7","           0","           0","249.24880458","           0","          16","21.009280887","No",""
"       14800","21069.576725","45341.563812","ProfExe","           4","           0","           0","269.71854827","           1","          35","38.507887732","No",""
"11722.655343","       43983","15467.459498","","3.2543667421","           1","           1","113.89796663","           1","           9","27.108081708","No",""
"       14800","46482.431929","40916.969689","Other","           2","           0","           0","127.16522994","           3","          10","38.953722682","No",""
"       14800","27797.801829","48623.445544","Other","           0","           0","           0","30.009474259","           2","           3","39.080207117","No",""
"       14800","18420.556629","66736.763423","Office","14.935609836","           .","           0","329.76021459","           1","          50","36.745013007","No",""
"       14800","  2142.64573","       38774","Office","6.7423464352","           0","           0","91.005539849","           0","          16","19.240351261","No",""
"1772.7618825","43298.212797","      109451","Other","1.9041689597","           0","           0","81.314818639","           2","          13","33.981408348","No",""
"       14900","2293.7000597","56331.137027","Office","           6","           0","           0","121.06495368","           1","          19","22.576823939","No",""
"       14900","      101179","115505.82269","Office","1.4150000584","           0","           0","133.93050973","           1","          22","35.547407219","Yes","Home Improvement"
"8649.0871305","57814.383587","       88731","Other","3.8493055105","           0","           0","243.99793481","           3","          26","29.048020616","No",""
"747.86090956","       54359","       78408","Self","           4","           3","           0","129.96775559","           0","          24","3.0161414514","Yes",""
