"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"       15600","       62622","      106824","ProfExe","           9","           0","           0","261.02141544","           0","          11"," 34.97887956","No","Home Improvement"
"       15600","       76724","81317.708367","Other","           0","           1","           0","157.41095093","           1","          18"," 34.23989502","No",""
"       15600","       89312","      110431","ProfExe","           2","           0","           0","110.42995037","           1","          25","  39.2128036","No","Home Improvement"
"       15600","      105959","      121747","Other","           0","           0","           0","120.53313143","           2","          21","39.294812813","No",""
"       15600","       58728","       92443","ProfExe","           6","           0","           0","128.02959933","           0","          13","28.484858563","No","Home Improvement"
"       15600","28187.787204","      101136","Mgr","          11","           0","           3","107.38846759","           0","          24"," 27.69600093","Yes",""
"       15600","       63500","       80000","Sales","         0.2","           3","           0","104.56666667","           2","          20","           .","Yes",""
"       15600","       92789","      123455","Other","          13","           0","           0","176.73493223","           0","          26","36.544273113","No",""
"7044.0772477","       68056"," 16556.69336","ProfExe","           7","           0","           0","263.38940924","           1","          12","37.183077798","No","Home Improvement"
"       15600","       47537","       66581","Other","           7","           0","           1"," 116.6148587","           3","          48","30.372801078","No",""
"       15600","       62582","32404.939865","Self","           2","           0","           2","122.60405287","           1","          17","38.588222397","Yes",""
"9537.6862015","17853.684421","      141518","Other","0.7378447218","           0","           0"," 272.5030662","           3","          43","39.301823191","No",""
"       15700","       53443","       77704","Office","           2","           0","           5","73.087538893","           0","          16","45.195495871","Yes",""
"860.07145516","       80200","       88545","Mgr","          21","           0","           0","242.60038784","          10","          24","36.297033121","No",""
"       15700","       64625","       93272","Office","           0","           0","           0","178.89138824","           0","          24"," 23.74406826","No",""
"       15700","       64793","27384.127797","ProfExe","          22","           0","           0","244.73167355","           1","          23","38.328188879","No","Home Improvement"
"       15700","      135886","      181894","Mgr","          10","           0","           0","247.96506535","           0","          21","30.326398916","No",""
"       15700","       75764","       97122","Other","           5","           2","           0"," 70.72519735","           0","          21","24.431789613","No",""
"       15700","       35873","       52800","Other","          10","           0","           0","128.23591372","           0","          10","20.950252082","No","Home Improvement"
"       15700","       46423","       72198","Other","           0","           .","           2"," 267.4388553","           1","          10","36.529319583","No",""
"       15700","       48093","       65686","ProfExe","           3","           0","           0","149.90637879","           1","          12","30.486361232","No",""
"       15700","      111367","      127421","","          16","           0","           0","184.23480732","           1","          18"," 41.03530607","No",""
"       15700","      149305","           .","ProfExe","          25","           0","           2","382.85883592","           0","          71","38.228344754","Yes",""
"       15700","49000.093368","      101302","Other","           1","           0","           0","128.28624705","           0","          22","41.569983536","No",""
"       15700","       95128","78591.197164","Other","          10","           0","           0","171.02178171","           0","          27","36.332600416","No",""
"       15700","           .","       28198","Other","          12","           .","           .","87.620526369","           2","           9","32.445475521","No",""
"       15700","       79346","       93472","Mgr","          19","           0","           0","244.47605696","          11","          23","33.196412457","No",""
"       15700","       64185","       84000","Other","         0.2","           2","           2","112.03333333","           2","          26","           .","No",""
"       15700","8259.9959368","79212.337695","Mgr","         0.2","           1","           0","        85.2","           1","          23","           .","Yes",""
"       15700"," 48255.45552","      125860","Other","           1","           0","           0","           .","           0","           0","           .","Yes","Home Improvement"
"       15700","       16804","       34294","Mgr","           9","           0","           0","131.77342323","           0","          10","23.979702773","No",""
"       15700","      122646","      204282","Other","0.0978905801","           0","           0","201.92370782","           0","          17"," 26.31831366","No",""
"       15700","       87754","      103045","Other","          21","           0","           0","147.45017701","           4","          23","29.181742636","No","Home Improvement"
"       15700","           .","       54557","Office","           2","           0","           0","93.044539516","           2","           8"," 41.25598551","No",""
"       15700","       99618","      131710","Mgr","           5","           .","           .","236.68094677","           2","          41"," 37.86554654","No",""
"       15700","       81709","37052.662953","ProfExe","3.6228020301","           0","           0","123.62444842","           0","          25","  37.5606476","No","Home Improvement"
" 15380.49057","       40314","       60640","Other","          25","           0","           0","255.52746026","           0","          13","22.540680116","Yes","Home Improvement"
"       15700","       46124","       67964","ProfExe","           6","           0","           0","155.75478906","           2","          12","28.797918584","No",""
"       15700","       74587","       93180","Mgr","          19","           0","           0","263.15916331","          10","          24","35.404414526","No",""
"       15700","       58410","       89082","Office","          29","           0","           0","211.80567437","           0","          21","31.058372507","No",""
"       15700","       53478","       68885","Other","3.6655722063","           0","           0"," 83.69551611","           5","          17","40.349929995","Yes",""
"       15700","       83830","      122719","","           .","           .","           .","           .","           .","           .","35.165146151","No","Debt Consolidation"
"3097.3878468","       91095","      109401","Sales","          12","           .","           1","154.36018316","           0","          17","33.526270674","No",""
"       15800","24207.523139","61209.025642","Other","           1","           0","           0"," 285.9978979","           4","          43","41.538051097","No",""
"       15800","        9407","       60165","Sales","           1","           0","           0","310.65842115","           0","           5","40.051306199","No",""
"       15800","       61073","       90897","ProfExe","           8","           0","           0","208.50075586","           0","          20","23.035745844","No",""
"12158.181054","       25344","5449.5232857","Other","           .","           0","           0"," 249.9837678","           0","          50","42.435562666","No","Home Improvement"
"       15800","           .","       30395","Other","          12","           .","           .","85.274033545","           2","           8","33.565263987","No",""
"       15800","       89765","      111792","ProfExe","           1","           0","           2","143.35553116","           1","          34","33.058835116","No",""
"       15800","           .","       44144","Other","           0","           0","           0","315.81263172","           1","           9","25.650384133","No","Home Improvement"
"       15800","       58100","       83000","ProfExe","           2","           1","           1","284.06666667","           4","          27","           .","Yes",""
"       15800","           .","       58995","Other","0.8528609648","           2","           3","194.98708812","           1","          45","52.203164506","Yes","Home Improvement"
"       15800","      104913","      121214","ProfExe","           2","           0","           0","134.00383024","           0","          21","44.915160551","Yes",""
"       15800","       51163","      157644","ProfExe","          19","           0","           0","239.22478943","           0","          28","20.747520522","No",""
"       15800","      101246","      142340","Office","           2","           .","           .","109.29393259","           2","          16","33.770828549","No",""
"       15800","       78905","       97628","Other","           0","           0","           0","152.17113748","           0","          23","42.218282221","No",""
"       15800","       74815","       89721","Mgr","          16","           0","           0","           .","           0","           0","37.984504628","Yes",""
"       15800","       24939","       39285","Office","           2","           0","           0","209.03744147","           0","          16","38.888128371","No","Debt Consolidation"
"       15800","      103537","      111139","Office","           3","           0","           1","252.26775758","           1","          34","27.674063965","No",""
"       15800","      102552","16500.489291","ProfExe","          13","           0","           0","116.76318442","           4","          21","35.113150487","Yes","Home Improvement"
"       15800","       58388","      100944","Other","           0","           0","           3","51.525147534","           1","          10","39.862520135","No","Home Improvement"
"       15800","           .","       96579","Office","          28","           0","           0","328.21049264","           0","          15","  12.1535212","No",""
"       15800","       71820","       89739","Other","           0","           1","           1","122.95558706","           1","          25","33.519070443","No",""
"       15800","       94363","      128434","Mgr","           4","           .","           .","241.73612588","           2","          42","39.221891679","No",""
"       15800","       41661","       80457","Mgr","           3","           0","           1","137.31750781","           0","           8","27.434094849","No",""
"       15800","           .","       96642","Office","          26","           0","           0","335.15468819","           0","          16","12.706937983","No",""
"       15800","       20665","       43790","Mgr","           8","           0","           0","108.41393655","           0","          11","22.826892443","No",""
"       15800","       42504","       64847","Other","           .","           0","           0","120.73801298","           2","          18","36.834457555","No","Home Improvement"
"       15800","       46716","       60231","Other","           3","           0","           0","191.32373689","           0","          13","28.053604481","No",""
"       15800","       69928","           .","Other","          23","           0","           3","82.443985587","           1","          14","32.327262456","Yes","Debt Consolidation"
"       15800","       74575","       95815","Other","           7","           2","           0","69.581348102","           0","          21","24.108726876","No",""
"       15900","       95120","      114674","Office","           4","           0","           1","278.89205929","           0","          34","28.232296781","No",""
"       15900","       46731","57820.837175","ProfExe","          18","           0","           0","192.14423547","           0","          22","40.361769906","No",""
"       15900","       96854","      156450","Mgr","           1","           0","           0","212.66600461","           0","          19","40.213384582","No",""
"       15900","       65827","39079.215126","Office","           1","           0","           0","160.41695863","           4","          20"," 32.60020273","No",""
"       15900","       52012","66346.200806","Other","           0","           0","           2"," 50.53156169","           1","          10","40.392256543","No","Home Improvement"
"       15900","       50715","       70467","Other","           0","           .","           1","285.38692871","           0","          10","36.050382369","No",""
"       15900","       49516","      105352","Other","           0","           0","           2","54.437325617","           0","           9","40.270607618","No","Home Improvement"
"       15900","       94108","      113888","Office","           2","           0","           0","140.51005382","           0","          21","36.318788182","No","Home Improvement"
"       15900","       38514","       50309","Other"," 4.972808897","           1","           0","101.82614234","           1","          16","38.877808385","No",""
"       15900","       79660","       96393","Other","           4","           2","           0","84.205779001","           1","          21","22.113193096","No",""
"       15900","      102564","      120724","ProfExe","           0","           0","           0","125.83407016","           0","          30","37.993775785","No",""
"       15900","       38860","36786.339375","ProfExe","           9","           0","           0","250.92750292","           1","          16","22.175263227","No",""
"       15900","      101412","      119751","Other","           9","           0","           0","299.95309804","           2","          18","  30.1768704","No",""
"       15900","       97478","      120514","Office","           1","           .","           3","264.26091644","           1","          29","41.840275239","No",""
"       15900","       48563","       64679","ProfExe","           4","           0","           0","156.10138093","           2","          12","27.808547086","No",""
"       15900","       42623","       66458","ProfExe","           4","           0","           0","146.82789245","           1","          12","30.289129835","No",""
"       15900","       69548","       89775","Other","           1","           0","           0","230.67308026","           2","          25","30.108317431","No",""
"       15900","       43830","       59530","Other"," 1.304229281","           1","           0","148.13333333","           1","          27","           .","Yes",""
"       15900","       89500","      104200","ProfExe","          15","           0","           3","183.63333333","           0","          37","           .","Yes",""
"       15900","      107336","      120451","Other","           1","           0","           0","123.46551939","           2","          21"," 37.99240801","No",""
"       15900","      112973","      129878","","          17","           0","           0","179.13400863","           0","          17","39.192025867","No",""
"       15900","      101337","           .","Other","           4","           0","           0","235.62740226","           0","          23","20.723375647","Yes","Home Improvement"
"       15900","       68304","       92271","Other","           1","           1","           2","113.22840343","           2","          25","32.881846931","No",""
"7996.5803172","26896.502979","       90212","Other","           .","           0","           0","304.24475509","           0","          19","30.422003881","No","Home Improvement"
"       15900","       71841","       96424","Office","          10","           .","           .","111.43725111","           0","          11","36.954969611","No","Home Improvement"
" 945.9455664","       88000","      109500","ProfExe","           7","           0","           0","         138","           2","          21","           .","No",""
"       15900","       58518","       82095","ProfExe","          10","           0","           2","177.24777998","           0","          14","28.818793116","No","Home Improvement"
"       15900","       90017","      114267","ProfExe","           8","           0","           0","205.21832935","           2","          36","41.230512181","No",""
"       15900","       19639","      171350","Self","           8","           0","           0","311.31036041","           0","          26","26.876729861","No","Home Improvement"
"4410.1367163","       94078","77260.757101","Other","          13","           0","           0","125.55199939","           1","           8"," 37.78182264","No",""
"825.31144033","       16744","       52234","ProfExe","           3","           0","           0","288.41594954","           0","          16","17.452227433","No",""
"       16000","       56295","       77146","Office","           0","           0","           0","190.39640686","           0","          24","31.737034291","No",""
"       16000","           .","       51792","Other","           .","           .","           .","340.68496842","           .","          17","30.611518791","No",""
"       16000","       71861","       95315","ProfExe","          24","           0","           0","241.41251498","           1","          23","35.474773102","No","Home Improvement"
"       16000","       32918","       52482","ProfExe","           3","           0","           0","259.57102068","           0","          34","40.347343998","No",""
"       16000","       74459","      103255","Other","4.1422272549","           3","           0","72.864590397","           1","          21","24.935229965","No",""
"       16000","       20648","      167020","Self","           5","           0","           0","315.46656561","           0","          26","25.912976009","No","Home Improvement"
"       16000","       82097","      100225","Other","           0","           0","           0"," 129.3745132","           0","          22","39.827217203","No",""
"       16000","      133193","      160919","Mgr","           .","           0","           0","223.33852108","           0","          18","37.301517501","No",""
"       16000","       88093","      106943","ProfExe","           7","           0","           0","207.20285047","           1","          36","42.573079502","Yes",""
"       16000","       20000","       60000","Other","          11","           0","           0","51.033333333","           0","           9","           .","Yes","Home Improvement"
"       16000","       31000","       54000","Other","          16","           0","           0","       110.6","           1","          18","           .","No",""
"       16000","      101000","      130000","ProfExe","         7.5","           0","           0","       102.5","           0","          14","           .","No",""
"       16000","       62200","       89200","Other","         1.9","           0","           0","176.53333333","           1","          31","           .","No",""
"       16000","       90900","      152300","ProfExe","           5","           0","           0","       102.5","           0","          17","           .","No","Home Improvement"
"       16000","       42000","       63400","Office","         3.5","           0","           0","       123.8","           0","          18","           .","No","Home Improvement"
"       16000","       38600","       57822","Other","          17","           0","           0","276.96666667","           0","          22","           .","No",""
"       16000","       96000","      160050","Other","           .","           1","           .","260.76666667","           .","          24","           .","No","Debt Consolidation"
"4961.1458652","       65000","       91000","Mgr","         0.2","           0","           0","85.233333333","           0","          17","           .","No",""
"       16000","       16300","      128200","Other","          10","           0","           0","366.26666667","           1","          10","           .","No",""
"       16000","       69322"," 54687.03934","ProfExe","           2","           1","           1","       238.4","           0","          31","           .","Yes","Home Improvement"
"       16000","       83200","           .","ProfExe","         0.6","           0","           0","318.56666667","           9","          27","           .","Yes",""
"       16000","       88238","      117500","Other","           4","           0","           3","176.46666667","           5","          34","           .","Yes",""
"       16000","34318.179118","       71130","ProfExe","         2.5","           0","           0","       189.7","           0","          22","           .","Yes",""
"       16000","       70000","       87400","Office","          18","           .","           3","145.86666667","           3","          18","           .","Yes",""
"       16000","       63005","       90908","Other","           .","           0","           0","295.11525035","           0","          20","29.014876509","No","Home Improvement"
"       16000","           .","       33382","Other","10.344785903","           .","           ."," 84.93118132","           1","           9","33.720783378","No",""
"       16000","       98338","      115759","Other","           8","           0","           0","296.07626178","           1","          19","30.062735712","No",""
"  7524.89515","       84505","      108652","Office","          30","           .","           1","332.38573601","           2","          48"," 33.74218195","No",""
"       16000","       71670","       84124","Other","          10","           0","           0","81.596128837","           3","          12","32.948898967","No",""
"       16000","       52546","       63837","Other","           7","           0","           1","122.19632494","           2","          49","30.143261328","No",""
"       16000","       77067","70420.507427","Other","           5","           0","           0"," 207.4133904","           3","          18","41.058989067","No",""
"       16000","           .","       46140","Other","           .","           .","           .","344.58012601","           .","          16","31.640812778","No",""
"       16000","       85228","       91519","Office","           .","           0","           0","162.77120092","           0","          26","43.583882525","No","Home Improvement"
"       16000","       62973","       87698","Office","           1","           0","           0","156.42811549","           0","          24","23.570800835","No",""
"10723.615718","      140979","      181166","Mgr","           9","           0","           0","236.70711828","           0","          21","27.841339881","No",""
"       16000","       57944","       89778","ProfExe","           2","           0","           0","135.60607791","           0","          12","25.725793664","No","Home Improvement"
"       16000","       65901","       85627","Office","           5","           0","           0","117.35703247","           0","          20","21.445341417","No",""
"       16000","       66395","       85782","Other","           1","           2","           1","99.519217551","           1","          25"," 33.20696963","No",""
"       16000","       69861","       87086","Other","0.4534845331","           0","           0","205.32804581","           2","          18","43.436334345","No",""
"       16100","       49371","54474.929444","Office","           3","           2","           2","214.06037616","           1","          51"," 44.21676389","Yes",""
"7463.9068471","       76644","      103192","Other","           5","           2","           0","76.077935453","           0","          20","24.187933859","No",""
"       16100","       94089","      159427","ProfExe","           6","           0","           0","101.96046007","           0","          16","35.994979529","No","Home Improvement"
"       16100","           .","       30695","Other","          11","           0","           1","64.335741119","           2","           2","29.233014839","Yes","Home Improvement"
"       16100","       63798","84849.484929","Other","           .","           0","           0","298.21073119","           0","          19","30.961645128","No","Home Improvement"
"       16100","       59734","       93756","Office","          31","           0","           0","210.15893736","           0","          21","32.596219565","No",""
"       16100","       99844","      114647","Other","          11","           0","           0","  169.983556","           0","          27","33.523278536","No",""
"       16100","32668.652384","      124610","ProfExe","           0","           0","           0","129.17889813","           0","          29","  34.2115674","Yes",""
"       16100","27954.813002","       64430","Office","0.6636793072","           0","           0","117.07375316","           0","          17","33.824716398","No","Home Improvement"
"       16100","       63152","       85097","Office","           5","           0","           0","102.40089779","           1","          20","24.175532914","No",""
"       16100","45371.786541","      106014","ProfExe","           0","           0","           0","269.34262868","           1","          21","39.799112283","No",""
"       16100","23133.665644","       52000","Other","           8","           0","           0","        91.3","           1","          15","           .","Yes",""
"       16100","       61712","       82649","Other","          12","           0","           0","94.645123603","           0","           9","27.548831204","Yes",""
"13462.517455","      105719","      116491","Other","           1","           0","           0","117.87361206","           2","          20","38.763699701","No",""
"       16100","       47198","       79384","Other","           1","           .","           1"," 297.4825046","           1","           9","36.736113667","No",""
"       16100","       41379"," 1914.110067","Other","          17","           0","           0","282.00628942","           0","          21","30.708487401","No",""
"       16100","       54715","       71673","Office","0.1252448243","           0","           0","186.21582869","           0","          25","29.670506363","No",""
"       16100","       49244","21303.412435","Office","           2","           0","           0","110.21989337","           0","          17","31.001523706","No","Home Improvement"
"       16100","           .","       29725","Other","          11","           .","           .","85.951530438","           2","           8","33.496046557","No",""
"       16100","       26276","      168105","Self","           7","           0","           0","336.19846451","           0","          26","25.991819945","No","Home Improvement"
"       16100","       51041","       72749","Other","           8","           0","           0","90.325950674","           2","          15","43.897730329","No",""
"       16100","       72942","       99544","Other","           5","           2","           0","54.945678873","           1","          20","23.282933392","No",""
"       16100","       81145","       92943","ProfExe","           8","           1","           2","343.49891676","           .","          41","37.557976627","No",""
"       16100","       68905","       91572","Office","           3","           0","           0","165.45712458","           0","          25","24.920119989","No",""
"       16200","       43794","       69458","Office","           2","           0","           0","140.50291634","           0","          18","31.109528667","No","Home Improvement"
"8211.1423174","22594.667629","       37433","ProfExe","          21","           1","           0","207.15954753","           2","          16","32.718088027","No",""
"       16200","      104896","      137950","Office","           2","           .","           .","112.28309435","           2","          15","32.761337964","No",""
"       16200","       62258","       92595","Office","           2","           0","           0","177.85421954","           0","          25"," 22.21960047","No",""
"12131.570836","13213.056457","       82523","Mgr","           4","           0","           0"," 131.7057154","           1","           8","28.172032888","No",""
"       16200","       68873","79200.484717","ProfExe","          23","           0","           0","220.96515227","           0","          23","36.259337335","No","Home Improvement"
"       16200","       87248","      116407","Other","          20","           0","           0"," 270.0076812","           1","          16","24.543268816","No",""
"       16200","       49780","      109050","Office","           2","           .","           2","128.28852927","           0","          23"," 39.57681143","No","Home Improvement"
"       16200","           .","       95280","Other","           .","           0","           0","194.46001619","           1","          10","33.123728177","No","Debt Consolidation"
"       16200","       70703","       87682","Other","          10","           0","           0","87.211328556","           3","          10","31.379268837","No",""
"       16200","       62783","39762.089511","Office","0.1351754652","           0","           0","167.42934703","           0","          25","23.691156853","No",""
"       16200","       83448","      135447","Mgr","          17","           0","           5","129.78013164","           9","          19","45.554415483","Yes",""
"13655.793649","       53600","       73500","Other","           5","           .","           .","104.73333333","           1","           8","           .","No",""
"       16200","20294.696681","      114758","Other","           7","           0","           0","298.46443532","           2","          19","32.622560102","No",""
"       16200","       71530","       88569","Mgr","          14","           0","           0","           .","           0","           1","35.886710153","Yes",""
"       16200","89449.440845","      129091","Mgr","           5","           .","           .","251.16089383","           3","          42","36.692167907","No",""
"       16200","       22956","       44866","Mgr","          16","           0","           0","114.75901917","           1","          17","24.090882167","No",""
"6657.5421662","      118585","      131940","Sales","           5","           0","           0","202.38516993","           2","          40","23.977112224","Yes",""
"       16200","       23466","      206368","Mgr","0.3839893804","           7","           3","141.02742652","          10","          41"," 32.36849777","Yes",""
"       16200","       86021","      113030","Other","          20","           0","           0","284.15976669","           0","          17"," 26.65016531","No",""
"       16200","76347.396824","      117705","Other","           0","           0","           0","125.24258861","           2","          21","38.810661707","No",""
"       16200","       76211","      104348","Other","           0","           0","           0","141.04682436","           1","          18","33.334411917","No",""
"       16200","       81933","      131208","ProfExe","          13","           0","           0","308.53202717","           0","          19"," 29.60368375","No",""
"       16200","16247.132677","       46382","Other","          11","           0","           0","175.14431949","           3","          20","39.740928127","Yes",""
"       16200","       46115"," 34120.06856","Other","           2","           0","           0","259.36069753","           0","          47","43.717499442","Yes","Home Improvement"
"       16300","       31800","       63000","Other","          12","           1","           5","       124.9","           1","          14","           .","Yes",""
"       16300","       22352","      165315","Self","           9","           0","           0"," 304.3346951","           0","          27"," 27.56242667","No","Home Improvement"
"       16300","        7774","       88649","Other","          14","           0","           1","257.91592191","           0","          22"," 28.13047878","No","Home Improvement"
"       16300","       79087","      102921","Sales","          23","           0","           0","256.25308431","           0","          45","36.987085694","Yes",""
"       16300","       84480","      101243","Office","          30","           .","           0","337.34230408","           2","          49","35.412870351","No",""
"       16300","       71510","       89756","Other","           2","           0","           0","193.13589022","           0","          30","31.413585832","No",""
"       16300","      105169","38309.539271","Other","           1","           0","           0","277.99294556","           0","          46","41.949854504","No",""
"       16300","       96431","      161284","Other","           .","           0","           ."," 256.3719323","           .","          23"," 39.07781351","No","Debt Consolidation"
"       16300","       67524","       85577","Other","           8","           0","           0","75.434327987","           3","          11","31.761828777","No",""
"       16300","       43500","3211.9469948","ProfExe","           5","           0","           0","245.53333333","           3","          32","           .","No",""
"       16300","       25004","       65000","Other","           2","           0","           0","199.83333333","           0","           7","           .","Yes",""
"       16300","12778.768176","       88870","ProfExe","          11","           0","           0","           .","           1","          16","24.689293685","No","Debt Consolidation"
"       16300","       59901","       83232","Other","           .","           0","           0","284.51430538","           0","          20","27.898802748","No","Home Improvement"
"       16300","       49868","       76131","Other","           9","           0","           0","81.274155797","           2","           9","40.372556541","Yes",""
"       16300","       69327","      102426","ProfExe","           8","           0","           0","246.75466611","           1","          12","36.409094498","No","Home Improvement"
"       16300","       32188","       78914","Other","           .","           0","           0","250.72554619","           0","          49","40.722196346","No","Home Improvement"
"       16300","      102826","      114692","Other","           8","           0","           0","317.50797383","           1","          18","31.914238011","No",""
"       16300","       34297","       42629","Other","           9","           0","           0","80.489238338","           2","          11","30.284772591","No","Home Improvement"
"       16300","       66038","       98585","Office","           1","           0","           0"," 162.0654119","           3","          19"," 32.75346067","No",""
"       16400","       50941","       78801","ProfExe","           4","           0","           0","266.04079897","           2","          32","32.904357011","No",""
"       16400","       74904","       92308","Other","           6","           0","           0","202.49044482","           3","          19","42.420345308","No",""
"       16400","       62786","       79154","","           7","           .","           .","           .","           .","           .","24.838940068","No",""
"       16400","       21857","       51994","ProfExe","           7","           0","           0","201.93333333","           0","          14","           .","No","Home Improvement"
"       16400","       71264","       94726","Other","           1","           0","           0"," 177.2573424","           1","          31","35.034481355","No",""
"       16400","3825.0167814","      128546","","          16","           0","           0","182.99738116","           0","          17","40.850886838","No",""
"       16400","       86623","      124048","","           .","           .","           .","           .","           .","           .","35.810769362","No","Debt Consolidation"
"       16400","       54818","       74447","Office","           3","           2","           3","208.08886428","           1","          50"," 41.95642972","Yes",""
"       16400","       57139","      164133","ProfExe","6.5488060408","           0","           0"," 238.4610031","           0","          27","22.206846015","No",""
"       16400","       73466","       89453","Other","           4","           0","           0","198.82742376","           3","          19","41.523497409","No",""
"       16400","       63574","       88586","Other","           .","           0","           0","298.14655172","           0","          20","29.153372016","No","Home Improvement"
"       16400","       82869","       94390","ProfExe","           8","           0","           2","358.05066023","           .","          42","39.060627308","No",""
"       16400","       57651","       76854","Office","           1","           0","           0"," 172.2000922","           0","          25","31.819622172","No",""
"       16400"," 10156.07818","       72500","Other","           .","           0","           1","       127.3","           1","          39","           .","Yes",""
"       16400","       81700","      109025","ProfExe","          10","           0","           0","155.26666667","           3","          19","           .","No",""
"819.04296317","       62018","       91832","ProfExe","           9","           0","           0"," 202.3225002","           0","          19"," 20.38046421","No",""
"       16400","           .","       51454","Other","           .","           .","           .","338.11080678","           .","          17","33.491836085","No",""
"15557.216911","      107669","      115881","Other","           0","           0","           0","136.81211951","           1","          21","39.699961675","No",""
"  11322.6194","       47428","       76483","ProfExe","0.7244354713","           0","           0","232.31554471","           3","          31","33.106835776","No",""
"7550.3638623","       58664","       89589","Office","          27","           0","           0","211.44110206","           0","          21","34.256364885","No",""
"       16400","       71906","       86144","Office","0.1978022606","           0","           0","126.17015231","           1","          20","23.698007625","No",""
"       16400","       89858","      105796","Office","          29","           .","           1","340.71167514","           2","          49","36.003915936","No",""
"       16400","      100014","      122281","ProfExe","           0","           0","           0","123.13398762","           0","          30","34.936673908","No",""
"       16400","       65898","7396.5524945","ProfExe","          10","           0","           1","173.53321041","           0","          14","26.931994858","No","Home Improvement"
"       16400","       86422","      116097","","           .","           .","           .","           .","           .","           .","35.598950764","No","Debt Consolidation"
"       16400","      102103","      133626","ProfExe","           5","           0","           0","95.366348366","           0","          14","31.275182524","No",""
"       16400","       85601","      100078","Office","           .","           0","           0","176.69874119","           1","          25","43.027470528","No","Home Improvement"
"       16500"," 14641.86185","       72618","Other","           6","           0","           0","101.49536566","           2","          15","41.457025199","No",""
"       16500","       48491","      112677","Office","           2","           .","           2"," 138.0960861","           1","          23","37.253333224","No","Home Improvement"
"       16500","       47636","       59586","Other","          16","           0","           0","284.06554203","           0","          21","29.969006333","No",""
"       16500","       52028","       63745","Other","           7","           0","           0","105.53037606","           4","          18","41.344845835","Yes",""
"       16500","       44110","       65748","Other","4.8559612617","           0","           0","99.193552575","           3","          14","41.415631251","No",""
"       16500","           ."," 38873.97332","Office","          30","           0","           0","320.42145028","           0","          16","14.097940896","No",""
"       16500","9113.3352935","           .","Office","           9","           0","           1","217.78684139","           0","          19","           .","Yes",""
"       16500","       64992","       97348","Office","           8","           .","           .","123.66882077","           0","          11","36.107923552","No","Home Improvement"
"       16500","       97010","      128101","Mgr","           9","           .","           .","250.68186198","           2","          41","36.933331164","No",""
"16216.308365","       77049","       98658","Other","3.4262085908","           3","           0","77.992816106","           0","          21","23.120073801","No",""
"       16500","20405.594012","      116000","Mgr","          10","           1","           .","83.166666667","           1","          27","           .","Yes",""
"       16500","       64081","      100796","ProfExe","          22","           0","           1","243.94168588","           1","          24","38.327816354","No","Home Improvement"
"       16500","       23169","4089.4360201","ProfExe","          20","           0","           0","208.07694321","           2","          15","34.430575154","No",""
"       16500","       48833","       68872","Other","           1","           0","           0","60.390652294","           0","          12","22.459624387","Yes",""
"       16500","      143404","      165267","Mgr","          14","           0","           1"," 169.7373629","           1","          31","   36.178122","Yes",""
"       16500","           .","       42894","Other","           1","           0","           0","331.42686954","           0","           8","26.895804457","No","Home Improvement"
"       16500","       67619","       93500","ProfExe","           8","           0","           0","82.166666667","           0","          16","           .","No","Home Improvement"
"32.739791336","       56500","       80000","Other","           2","           0","           0","308.43333333","           3","          16","           .","No",""
"       16500","      163000","25436.942667","ProfExe","          10","           0","           0","262.73333333","           1","          38","           .","No",""
"       16500","       76000","      110000","Mgr","          18","           0","           0","       242.5","           5","          31","           .","No",""
"       16500","       65900","       87000","Other","          26","           0","           3","109.56666667","           5","          35","           .","Yes",""
"       16500","       50000","           .","Mgr","           1","           0","           0","120.73333333","           3","          11","           .","Yes",""
"       16500","       67000","      109500","Mgr","           2","           4","           0","       217.1","           2","          24","           .","Yes",""
"       16500","      126872","      167611","Office","           5","           0","           0","136.12243475","           1","          21","26.404528407","No",""
"       16500","       51758","      138693","Other","           2","           0","           0","283.06984094","           5","          43","39.716770715","No",""
"       16500","       52030","      158296","ProfExe","          20","           0","           0","218.53926573","           0","          27","22.484791751","No",""
"       16500","11932.909304","       46925","Other","          10","           0","           0","178.00238341","           4","          20","40.206333768","Yes",""
"       16500","       44946","       64918","Other","          25","           0","           0","247.27840785","           0","          14","24.357949543","No","Home Improvement"
